system time,modelled battery use microAh,fuel gauge consumption microAh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1606579669444,3176.0,3176,8.87,77.367,-2147483648,227,-2147483648,227,4309.0,100.0,7618.0,0,0.0,86545,4.482635498046875,3803,0,272,73515376229,7.3547213058E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606579681588,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,230,-2147483648,230,4304.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579687384,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,230,-2147483648,230,4304.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579769692,3153.0,3153,5.73,77.129005,-2147483648,230,-2147483648,230,4304.0,100.0,7598.0,0,0.0,86545,4.5097198486328125,3803,0,272,73328528709,7.3360010226E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606579852729,3191.0,3191,19.0,77.749,-2147483648,234,-2147483648,234,4301.0,100.0,7659.0,0,0.0,86545,4.504631042480469,3803,0,272,73934113043,7.3968615703E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606579909178,2118.0,2118,3.0,51.087997,-2147483648,235,-2147483648,235,4300.0,100.0,4994.0,2.057490304718430973451859244960360229015350341796875,0.17375131826298756,55691,5.054229736328125,2443,0,206,47248455748,4.7294869138E10,8,7,1,0.014721167609056634,0.0,0.2388881252169245,0.0,0.05990585403635257,0.0,1.3750767144579765,0.0,2.3115152004882726,0.4507042253521127,0.02908527642624867,0.32653061224489793,10.373239794794184,0.43902439024390244,
1606579921376,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,235,-2147483648,235,4297.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579985464,2447.0,2447,4.300000000000001,58.952,-2147483648,235,-2147483648,235,4297.0,100.0,5780.0,0.06727079143677637540488234435542835853993892669677734375,0.1632803290624784,65069,5.286338806152344,2859,0,213,55101707156,5.5146922472E10,8,7,1,5.597638922192993E-4,0.0,0.008364155821115458,0.0,0.0019916636985790053,0.0,0.03457179203800801,0.0,0.09217287939290991,0.29577464788732394,0.001085097242553514,0.40816326530612246,0.3321501879720495,0.43902439024390244,
1606580068881,3196.0,3196,4.5,78.173004,-2147483648,236,-2147483648,236,4290.0,100.0,7698.0,0,0.0,86545,4.6090240478515625,3803,0,272,74349028083,7.438121715E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606580081104,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,237,-2147483648,237,4292.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606580093135,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,237,-2147483648,237,4292.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606580104940,304.0,304,2.4999999999999964,6.5889997,-2147483648,237,-2147483648,237,4292.0,100.0,550.0,1429.19701398073948439559899270534515380859375,0.38942765603075896,3195,6.097480773925781,10,115,125,2758295275,2.8022771E9,8,7,1,206.01394660579,0.0,9787.35728919103,0.0,0.5488872885189436,0.0,5.066495863276408,0.0,1.7982476120858946,0.9295774647887324,0.05293229260819421,0.9183673469387755,3.541299011866272,0.8780487804878049,
1606580170730,2499.0,2499,3.5,60.529003,-2147483648,237,-2147483648,237,4292.0,99.5,5934.0,0.06727079143677637540488234435542835853993892669677734375,0.1632803290624784,65069,6.242271423339844,2859,0,213,56638749651,5.6687779346E10,8,7,1,5.597638922192993E-4,0.0,0.008364155821115458,0.0,0.0019916636985790053,0.0,0.03457179203800801,0.0,0.09217287939290991,0.29577464788732394,0.001085097242553514,0.40816326530612246,0.3321501879720495,0.43902439024390244,
1606580234661,2461.0,2461,3.4000000000000057,58.58,-2147483648,238,-2147483648,238,4268.0,99.0,5744.0,0.06727079143677637540488234435542835853993892669677734375,0.1632803290624784,65069,4.9750518798828125,2859,0,213,54740655611,5.4786078219E10,8,7,1,5.597638922192993E-4,0.0,0.008364155821115458,0.0,0.0019916636985790053,0.0,0.03457179203800801,0.0,0.09217287939290991,0.29577464788732394,0.001085097242553514,0.40816326530612246,0.3321501879720495,0.43902439024390244,
1606580260600,285.0,285,1.6999999999999957,6.3450003,-2147483648,237,-2147483648,237,4287.0,99.0,530.0,10835.447480047021599602885544300079345703125,0.4004204420149568,2975,4.923797607421875,5,116,121,2553568693,2.600585571E9,8,7,1,1805.435055839054,0.0,74034.44541463497,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.05404272095144437,0.9183673469387755,1.6478539458362473,0.926829268292683,
1606580272134,285.0,285,0.6000000000000014,6.252,-2147483648,237,-2147483648,237,4287.0,99.0,522.0,8.0250552958935816860730483313091099262237548828125,0.4033358939100006,2878,6.521354675292969,2,118,120,2467237954,2.512020458E9,8,7,1,2.579648680487699,0.0,45.35987147052846,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.038019786054899675,0.9387755102040817,1.6478539458362473,0.926829268292683,
1606580334907,2387.0,2387,3.3999999999999986,57.457,-2147483648,238,-2147483648,238,4267.0,99.0,5634.0,0.365954292279380200003657819252111949026584625244140625,0.17517649450711237,63254,5.031211853027344,2779,0,209,53650332218,5.3698501496E10,8,7,1,0.003245531191304258,0.0,0.049139860109572685,0.0,0.011711995920057039,0.0,0.2123965597146219,0.0,0.5297422926018166,0.30985915492957744,0.006205869394040109,0.42857142857142855,1.7492379370242488,0.4878048780487805,
