system time,modelled battery use microAh,fuel gauge consumption microAh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1606632438318,7908.0,7908,22.1,102.043,-2147483648,242,-2147483648,242,3994.0,100.0,10107.0,0,0.0,86545,26.303382873535156,3803,0,272,100478030165,1.00501791834E11,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606632551218,8311.0,8311,11.899999999999999,108.621994,-2147483648,247,-2147483648,247,3986.0,99.5,10747.0,0.85658828610985981999448313217726536095142364501953125,0.02379233088926791,90175,27.231056213378906,3963,0,280,107152030309,1.07187623283E11,8,7,1,0.004208722806826771,0.0,0.06125834952345067,0.0,0.014507599700353027,0.0,0.23668301418318494,0.0,0.7021093844776896,0.028169014084507043,0.00853880096362831,0.04081632653061224,4.968812131113886,0.0975609756097561,
1606632661683,8175.0,8175,45.8,106.172005,-2147483648,251,-2147483648,251,3980.0,99.0,10490.0,0,0.0,86545,26.40654754638672,3803,0,272,104614809278,1.04637547871E11,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606632797006,10058.0,10058,14.200000000000003,130.93,-2147483648,253,-2147483648,253,4003.0,98.5,12948.0,2.202815831577005223351761742378585040569305419921875,0.09717037916899104,108266,27.42273712158203,4763,0,310,129392761430,1.29428536748E11,8,7,1,0.011059170362417112,0.0,0.15523110814622632,0.0,0.03710192960735475,0.0,0.8249035135971162,0.0,1.8761251065690263,0.30985915492957744,0.022269447814407452,0.10204081632653061,12.493020544942489,0.2682926829268293,
1606632863248,4780.0,4780,7.0,61.799004,-2147483648,255,-2147483648,255,3990.0,98.0,6075.0,2.049093702420282436804654935258440673351287841796875,0.20343264164379007,50984,27.154273986816406,2235,0,198,60267960692,6.0302282569E10,8,7,1,0.0197062703748259,0.0,0.3323979384410346,0.0,0.08517705268986803,0.0,2.0364206198102788,0.0,3.0806418627054586,0.4225352112676056,0.03902958302724193,0.3673469387755102,8.75028258989327,0.6341463414634146,
1606632974051,8340.0,8340,11.599999999999994,106.581,-2147483648,256,-2147483648,256,3977.0,97.5,10543.0,0.422586542230301287492721939997863955795764923095703125,0.011896165444633955,88360,27.451011657714844,3883,0,276,105019788327,1.05054689685E11,8,7,1,0.002046012329647104,0.0,0.030164667174180173,0.0,0.007157442322334087,0.0,0.12003722526389667,0.0,0.339531905969052,0.014084507042253521,0.004158838845812131,0.02040816326530612,2.4550097037071867,0.04878048780487805,
1606633081563,8061.0,8061,89.9,103.3,-2147483648,256,-2147483648,256,3975.0,97.0,10193.0,0,0.0,86545,26.636573791503906,3803,0,272,101715569351,1.01738454511E11,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606633196742,7815.0,7815,12.099999999999994,97.338,-2147483648,257,-2147483648,257,3972.0,96.5,9619.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,27.574974060058594,3611,0,262,95784324231,9.5820933764E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606633304113,8001.0,8001,113.0,102.916,-2147483648,258,-2147483648,258,3941.0,96.0,10184.0,0,0.0,86545,26.786231994628906,3803,0,272,101402659164,1.01425332501E11,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606633375941,5321.0,5321,8.0,67.58099,-2147483648,258,-2147483648,258,3935.0,96.0,6638.0,2.007712844388805706330458633601665496826171875,0.1921634335630508,55681,27.511009216308594,2443,0,204,65952929070,6.5987640532E10,8,7,1,0.022173512134832228,0.0,0.3746115848044076,0.0,0.09891468459193724,0.0,2.359941885954296,0.0,3.4652856093607722,0.352112676056338,0.04458994205992537,0.2857142857142857,7.688472691815469,0.7073170731707317,
1606633385273,482.0,482,1.0,5.021,-2147483648,258,-2147483648,258,3961.0,96.0,430.0,3.25598089418298908270799074671231210231781005859375,0.39783950091790166,2904,27.404747009277344,1,121,122,3579484837,3.606134215E9,8,7,1,1.3538751573688177,0.0,11.86215081822965,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,1.346121071377956,0.9436619718309859,0.03830788502625678,0.9387755102040817,2.5437472042736453,0.9024390243902439,
1606633488773,7744.0,7744,11.0,99.28001,-2147483648,258,-2147483648,258,3961.0,95.5,9802.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,27.79328155517578,3611,0,262,97649125561,9.7683207492E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606633592096,7800.0,7800,11.0,99.158,-2147483648,258,-2147483648,258,3950.0,95.0,9787.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,27.864479064941406,3611,0,262,97587539408,9.7623883736E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606633694339,7668.0,7668,10.0,98.016,-2147483648,259,-2147483648,259,3949.0,94.5,9691.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,27.89714813232422,3611,0,262,96491889092,9.6529513469E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606633798644,7754.0,7754,11.0,99.883995,-2147483648,258,-2147483648,258,3914.0,94.0,9869.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,27.960121154785156,3611,0,262,98351413706,9.8385287042E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606633802521,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,259,-2147483648,259,3911.0,94.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633968698,11742.0,11742,18.0,149.084,-2147483648,259,-2147483648,259,3911.0,93.5,14757.0,4.2419781983190727459032132173888385295867919921875,0.19601831997460123,126761,28.24932098388672,5579,0,349,147543159072,1.47583914806E11,8,7,1,0.02260663127126334,0.0,0.29817355786421756,0.0,0.07205926551089185,0.0,1.2574310199336585,0.0,3.9423520274216006,0.647887323943662,0.04511680302965591,0.16326530612244897,24.056108083202222,0.5609756097560976,
1606633972723,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,258,-2147483648,258,3925.0,93.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633979551,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,258,-2147483648,258,3925.0,93.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633986372,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,258,-2147483648,258,3925.0,93.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633993193,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,258,-2147483648,258,3925.0,93.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606634100797,8125.0,8125,14.0,103.452,-2147483648,258,-2147483648,258,3925.0,93.0,10226.0,2.514483730826566176830283438903279602527618408203125,0.08236477100532513,86411,28.22742462158203,3803,0,247,101814554207,1.01848287802E11,8,7,1,0.01609144305806647,0.0,0.21973529156813942,0.0,0.052917709640939524,0.0,1.0354541123081278,0.0,2.7689190306188327,0.014084507042253521,0.028904845908723182,0.3673469387755102,13.479363682683132,0.1951219512195122,
1606634104743,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,259,-2147483648,259,3896.0,93.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606634192864,6552.0,6552,10.0,84.069,-2147483648,259,-2147483648,259,3896.0,92.0,8293.0,1.4040373182702354792894539059489034116268157958984375,0.11422341916105894,69448,28.16185760498047,3051,0,229,82561167963,8.2591192759E10,8,7,1,0.007879434013116388,0.0,0.12337209740658633,0.0,0.029641606522101172,0.0,0.7240735061321679,0.0,1.2680041495991132,0.2535211267605634,0.015402436717052784,0.32653061224489793,7.65988799750151,0.21951219512195122,
1606634273675,5982.0,5982,8.0,76.303,-2147483648,259,-2147483648,259,3893.0,92.0,7528.0,0.495552735033027713651421208851388655602931976318359375,0.1841572080567026,61794,28.182960510253906,2715,0,206,74765072708,7.4795073127E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.157481779382529,0.5365853658536586,
1606634376014,7886.0,7886,11.0,97.983,-2147483648,258,-2147483648,258,3901.0,91.5,9673.0,0.8888493748774524139122377164312638342380523681640625,0.029288723881366847,82178,28.41797637939453,3611,0,262,96445908565,9.6479726538E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7381882247287297,0.04225352112676056,0.009218209605619745,0.04081632653061224,4.9084467899783855,0.12195121951219512,
1606634455897,6317.0,6317,9.0,75.646996,-2147483648,258,-2147483648,258,3902.0,91.0,7452.0,0.51846108465457330094494636796298436820507049560546875,0.18067288749921132,62158,28.287574768066406,2731,0,207,74139634001,7.4170763066E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.3178402267333484,0.5121951219512195,
1606634533682,6038.0,6038,8.0,73.372,-2147483648,258,-2147483648,258,3871.0,91.0,7242.0,0.495552735033027713651421208851388655602931976318359375,0.1841572080567026,61794,28.34748077392578,2715,0,206,71781315225,7.18097533E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.157481779382529,0.5365853658536586,
1606634553847,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,259,-2147483648,259,3862.0,91.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606634633020,6016.0,6016,10.0,75.047005,-2147483648,259,-2147483648,259,3862.0,90.5,7406.0,0.495552735033027713651421208851388655602931976318359375,0.1841572080567026,61794,28.422447204589844,2715,0,206,73555586754,7.3586790664E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.157481779382529,0.5365853658536586,
1606634711638,5976.0,5976,9.0,74.276,-2147483648,259,-2147483648,259,3865.0,90.0,7322.0,0.495552735033027713651421208851388655602931976318359375,0.1841572080567026,61794,28.49256134033203,2715,0,206,72768416468,7.2799436523E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.157481779382529,0.5365853658536586,
1606634767152,707.0,707,-258.82,8.114,-2147483648,261,-2147483648,261,4213.0,90.0,724.0,0.90757140617725529097015169099904596805572509765625,0.2771271731934664,5375,29.12261199951172,104,5,172,6579169822,6.60988519E9,8,7,1,0.014452689319966986,0.0,0.23594807845960425,0.0,0.035180021436405834,0.0,1.3485660707770812,0.0,2.5968883173931223,0.5352112676056338,0.024763239498902766,0.5510204081632653,2.0972014263557037,0.8536585365853658,
1606634845391,6079.0,6079,8.319999999999993,74.037,-2147483648,262,-2147483648,262,3886.0,89.5,7296.0,0.495552735033027713651421208851388655602931976318359375,0.1841572080567026,61794,29.281761169433594,2715,0,206,72482714303,7.251564915E10,8,7,1,0.004533104033227368,0.0,0.06927585318836826,0.0,0.016489986681300185,0.0,0.47579345592653643,0.0,0.7366348958241232,0.323943661971831,0.00866007019510931,0.42857142857142855,2.157481779382529,0.5365853658536586,
1606634858693,767.0,767,1.5,9.096,-2147483648,263,-2147483648,263,3892.0,89.0,822.0,0.9388294723136023645082559596630744636058807373046875,0.2661634315599921,6280,29.25939178466797,124,5,177,7508517050,7.537856427E9,8,7,1,0.014775785656049452,0.0,0.24707789642434036,0.0,0.03579658589686268,0.0,1.416133476192207,0.0,2.681535400985766,0.4788732394366197,0.026298297043647865,0.5306122448979592,2.150188863996343,0.8536585365853658,
1606634870965,676.0,676,1.3000000000000007,8.017,-2147483648,263,-2147483648,263,3892.0,89.0,716.0,0.90757140617725529097015169099904596805572509765625,0.2771271731934664,5375,29.29651641845703,104,5,172,6465963821,6.497741167E9,8,7,1,0.014452689319966986,0.0,0.23594807845960425,0.0,0.035180021436405834,0.0,1.3485660707770812,0.0,2.5968883173931223,0.5352112676056338,0.024763239498902766,0.5510204081632653,2.0972014263557037,0.8536585365853658,
1606634883139,703.0,703,1.299999999999999,7.8900003,-2147483648,262,-2147483648,262,3884.0,89.0,706.0,0.90755836262097255850989085956825874745845794677734375,0.2771271731934664,5375,29.348060607910156,104,5,172,6344592873,6.375852824E9,8,7,1,0.01445254707691398,0.0,0.2359431275099965,0.0,0.03517976150062404,0.0,1.348536509974742,0.0,2.5968546643801966,0.5352112676056338,0.02476313093416456,0.5510204081632653,2.0971787969701703,0.8536585365853658,
1606634895185,735.0,735,1.299999999999999,7.789,-2147483648,262,-2147483648,262,3884.0,89.0,704.0,0.90757140617725529097015169099904596805572509765625,0.2771271731934664,5375,29.39574432373047,104,5,172,6308680994,6.338359174E9,8,7,1,0.014452689319966986,0.0,0.23594807845960425,0.0,0.035180021436405834,0.0,1.3485660707770812,0.0,2.5968883173931223,0.5352112676056338,0.024763239498902766,0.5510204081632653,2.0972014263557037,0.8536585365853658,
1606634908500,802.0,802,1.4000000000000021,9.097,-2147483648,262,-2147483648,262,3884.0,89.0,809.0,0.9366376429586258378634511245763860642910003662109375,0.2661634315599921,6236,29.464820861816406,123,5,177,7371612924,7.400568706E9,8,7,1,0.0147524048302543,0.0,0.24627529490725508,0.0,0.035750193171797146,0.0,1.4112157935155036,0.0,2.6759762365619886,0.4788732394366197,0.026256222841505257,0.5306122448979592,2.146237354882077,0.8536585365853658,
1606634920655,732.0,732,1.3000000000000007,7.869,-2147483648,262,-2147483648,262,3884.0,89.0,705.0,0.90755836262097255850989085956825874745845794677734375,0.2771271731934664,5375,29.518043518066406,104,5,172,6332368392,6.362003082E9,8,7,1,0.01445254707691398,0.0,0.2359431275099965,0.0,0.03517976150062404,0.0,1.348536509974742,0.0,2.5968546643801966,0.5352112676056338,0.02476313093416456,0.5510204081632653,2.0971787969701703,0.8536585365853658,
1606634932938,740.0,740,1.2999999999999972,7.978,-2147483648,262,-2147483648,262,3891.0,89.0,711.0,0.90755836262097255850989085956825874745845794677734375,0.2771271731934664,5375,29.56481170654297,104,5,172,6363646000,6.389587874E9,8,7,1,0.01445254707691398,0.0,0.2359431275099965,0.0,0.03517976150062404,0.0,1.348536509974742,0.0,2.5968546643801966,0.5352112676056338,0.02476313093416456,0.5510204081632653,2.0971787969701703,0.8536585365853658,
1606634944921,749.0,749,1.3000000000000007,7.788,-2147483648,262,-2147483648,262,3891.0,89.0,705.0,0.90755836262097255850989085956825874745845794677734375,0.2771271731934664,5375,29.61901092529297,104,5,172,6310121982,6.3381499E9,8,7,1,0.01445254707691398,0.0,0.2359431275099965,0.0,0.03517976150062404,0.0,1.348536509974742,0.0,2.5968546643801966,0.5352112676056338,0.02476313093416456,0.5510204081632653,2.0971787969701703,0.8536585365853658,
1606634951821,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,262,-2147483648,262,3891.0,89.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606634958571,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,262,-2147483648,262,3891.0,89.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606634970708,697.0,697,3.0,8.079,-2147483648,262,-2147483648,262,3891.0,89.0,729.0,0.90755836262097255850989085956825874745845794677734375,0.2771271731934664,5375,29.725013732910156,104,5,172,6617517378,6.643774464E9,8,7,1,0.01445254707691398,0.0,0.2359431275099965,0.0,0.03517976150062404,0.0,1.348536509974742,0.0,2.5968546643801966,0.5352112676056338,0.02476313093416456,0.5510204081632653,2.0971787969701703,0.8536585365853658,
