system time,modelled battery use nWh,fuel gauge consumption nWh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1607583649615,2.372138E7,23721380,19.5,31.961,-2147483648,28500,-2147483648,28500,4157.0,100.0,3123.0,0,0.0,86545,10.5892333984375,3803,0,272,30669786227,3.0688334729E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607583655329,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,28600,-2147483648,28600,4157.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607583660284,2255638.0,2255638,2.6000000000000014,2.37,-2147483648,28600,-2147483648,28600,4157.0,100.0,173.0,1126.152007042081777399289421737194061279296875,0.38135032194160484,3126,11.162429809570313,4,124,128,1150234115,1.174755284E9,8,7,1,203.29145130583774,0.0,7665.710827678646,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,2.6347242643522826,0.9014084507042254,0.03761272116802324,0.9387755102040817,5.741769201563167,0.8292682926829268,
1607583665289,2045242.0,2045242,1.1999999999999993,2.29,-2147483648,28600,-2147483648,28600,4157.0,100.0,165.0,3.51667161161312691319835721515119075775146484375,0.4033358939100006,2878,11.20562744140625,2,118,120,1064848273,1.087593358E9,8,7,1,1.4237671925315996,0.0,14.957146458841935,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.037940495734357337,0.9387755102040817,1.6478539458362473,0.926829268292683,
1607583670372,2046189.0,2046189,1.3000000000000007,2.388,-2147483648,28700,-2147483648,28700,4157.0,100.0,177.0,3100.17967835966510392609052360057830810546875,0.3729384770544622,3225,11.205474853515625,5,126,131,1184372867,1.20735962E9,8,7,1,391.47177836059024,0.0,21294.183726362797,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,2.9901613462876986,0.8873239436619719,0.05390233611292994,0.9183673469387755,6.910515988864968,0.8048780487804879,
1607583675351,2116104.0,2116104,1.1999999999999993,2.269,-2147483648,28600,-2147483648,28600,4157.0,100.0,167.0,16.11393016997426030911810812540352344512939453125,0.39234310792580274,2978,11.199111938476563,2,122,124,1105820193,1.127752527E9,8,7,1,4.693914349731438,0.0,97.07833743976907,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,1.7982476120858946,0.9295774647887324,0.03804865336255653,0.9387755102040817,3.541299011866272,0.8780487804878049,
1607583709840,2.4117666E7,24117666,8.599999999999998,31.793,-2147483648,28600,-2147483648,28600,4157.0,100.0,3115.0,0,0.0,86545,10.655929565429688,3803,0,272,30647404225,3.0664415226E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607583744354,2.4025136E7,24025136,43.0,31.771,-2147483648,28400,-2147483648,28400,4157.0,100.0,3116.0,0,0.0,86545,10.684906005859375,3803,0,272,30618253470,3.063430714E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607583767611,1.5567824E7,15567824,5.799999999999997,20.501999,-2147483648,28500,-2147483648,28500,4157.0,100.0,1986.0,1.28406132899781511014225543476641178131103515625,0.19455208102772933,54589,11.378753662109375,2395,0,201,19326885345,1.9348383512E10,8,7,1,0.0108121580562848,0.0,0.17280328856966126,0.0,0.04186692669196968,0.0,0.9823459908574931,0.0,1.7282866419645138,0.38028169014084506,0.020717128697262884,0.46938775510204084,6.03159716814752,0.5121951219512195,
1607583772621,2156124.0,2156124,1.2000000000000028,2.26,-2147483648,28500,-2147483648,28500,4157.0,100.0,165.0,1.121877297917710070151997570064850151538848876953125,0.4172441317892422,2935,11.293914794921875,0,115,115,1078026526,1.096410693E9,8,7,1,0.952794246835695,0.0,0.7321568609989577,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.18224864859074302,0.9859154929577465,0.019938636746036156,0.9591836734693877,0.31833856924793846,0.975609756097561,
1607583777641,2245397.0,2245397,1.2000000000000028,2.255,-2147483648,28500,-2147483648,28500,4157.0,100.0,166.0,1.121877297917710070151997570064850151538848876953125,0.4172441317892422,2935,11.3121337890625,0,115,115,1080834358,1.103590444E9,8,7,1,0.952794246835695,0.0,0.7321568609989577,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.18224864859074302,0.9859154929577465,0.019938636746036156,0.9591836734693877,0.31833856924793846,0.975609756097561,
1607583782842,2301104.0,2301104,1.2999999999999972,2.472,-2147483648,28500,-2147483648,28500,4157.0,100.0,186.0,1008.196070840753009179024957120418548583984375,0.34545651209396755,3499,11.406753540039063,6,135,141,1291177792,1.312283216E9,8,7,1,154.04242840896143,0.0,6880.553933545434,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,3.998679606744237,0.8169014084507042,0.05358124704397091,0.9183673469387755,13.076208954082528,0.6829268292682927,
1607583788639,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,28600,-2147483648,28600,4157.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607583794327,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,28500,-2147483648,28500,4157.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607583828646,2.4146614E7,24146614,11.5,31.716002,-2147483648,28400,-2147483648,28400,4157.0,100.0,3100.0,2.399415333760825941311622955254279077053070068359375,0.08236477100532513,86052,11.793212890625,3787,0,247,30533280129,3.0556308632E10,8,7,1,0.015272215236238689,0.0,0.2094923392964439,0.0,0.050439988732164154,0.0,1.0042669846838532,0.0,2.6244368498355115,0.014084507042253521,0.027510555809890837,0.3673469387755102,12.86448840273168,0.1951219512195122,
1607583857211,1.9893272E7,19893272,7.0,25.838999,-2147483648,28400,-2147483648,28400,4157.0,99.5,2514.0,1.2689812064627272736316854206961579620838165283203125,0.11422341916105894,69448,11.593002319335938,3051,0,229,24606092870,2.4630585374E10,8,7,1,0.007157322221098166,0.0,0.11150054031733482,0.0,0.026739203439601702,0.0,0.6664911144644426,0.0,1.1541733389802868,0.2535211267605634,0.013930553185859257,0.32653061224489793,6.902876372630467,0.21951219512195122,
1607583876233,1.251861E7,12518610,4.799999999999997,16.091,-2147483648,28400,-2147483648,28400,4157.0,99.0,1544.0,2.160633355712895831146624914254061877727508544921875,0.2276776637926113,41949,11.215728759765625,1835,0,186,14850028649,1.4870945066E10,8,7,1,0.018257146429441828,0.0,0.30493900644491595,0.0,0.07750011197907568,0.0,1.833443258139411,0.0,2.837576565497782,0.5633802816901409,0.03556670551113108,0.46938775510204084,10.017150695988514,0.5609756097560976,
1607583900008,1.6284499E7,16284499,5.900000000000006,20.994,-2147483648,28400,-2147483648,28400,4157.0,99.0,2037.0,1.03787140478383310693288876791484653949737548828125,0.18412816370597904,56045,11.530929565429688,2459,0,205,19831488311,1.9852638146E10,8,7,1,0.008550321129018225,0.0,0.1344748878006702,0.0,0.03235927406684178,0.0,0.7794566612932567,0.0,1.372379981314862,0.352112676056338,0.016358970916894977,0.4489795918367347,4.921519736965288,0.4878048780487805,
1607583933915,2.2408858E7,22408858,7.700000000000003,30.114,-2147483648,28300,-2147483648,28300,4157.0,99.0,2778.0,0.00001602963203083341959631451245638089631029288284480571746826171875,0.07550129047054853,77081,11.239974975585938,3387,0,246,27285014723,2.7305535558E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6704066054289576E-5,0.08450704225352113,9.550335816154436E-5,0.22448979591836735,0.0,0.21951219512195122,
