system time,modelled battery use microAh,fuel gauge consumption microAh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1608532081805,3259.0,3259,7.22,45.683,-2147483648,265,-2147483648,265,4242.0,100.0,4311.0,0,0.0,86545,9.903083801269531,3803,0,272,40163892804,4.0204102546E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532131799,2996.0,2996,5.080000000000001,44.909,-2147483648,269,-2147483648,269,4250.0,100.0,4281.0,0,0.0,86545,9.904144287109375,3803,0,272,40051949093,4.0096465817E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532181874,3004.0,3004,17.4,44.837997,-2147483648,271,-2147483648,271,4238.0,100.0,4276.0,0,0.0,86545,9.904136657714844,3803,0,272,39973894399,4.001288107E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532223653,2448.0,2448,4.200000000000003,36.471,-2147483648,272,-2147483648,272,4232.0,100.0,3447.0,1.432657886451447648568091608467511832714080810546875,0.11770773971855021,68725,10.733245849609375,3019,0,228,31547675749,3.1609144397E10,8,7,1,0.008258607318333187,0.0,0.12964798742687753,0.0,0.031180338046404122,0.0,0.7552647376001205,0.0,1.3277740798850703,0.2535211267605634,0.016185824378134837,0.32653061224489793,7.760293630505192,0.24390243902439024,
1608532236173,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,272,-2147483648,272,4232.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1608532285595,2984.0,2984,6.299999999999997,44.43,-2147483648,272,-2147483648,272,4230.0,100.0,4250.0,0,0.0,86545,9.9248046875,3803,0,272,39501233362,3.9542431335E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532335339,3005.0,3005,5.0,44.495,-2147483648,272,-2147483648,272,4230.0,100.0,4252.0,0,0.0,86545,9.944076538085938,3803,0,272,39505885133,3.9543935813E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532375921,2400.0,2400,4.200000000000003,35.479,-2147483648,273,-2147483648,273,4240.0,100.0,3346.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.15979600850498712,65433,10.368354797363281,2875,0,214,30574597211,3.0630162946E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4146341463414634,
1608532425788,2985.0,2985,5.0,44.842003,-2147483648,274,-2147483648,274,4238.0,99.0,4292.0,0,0.0,86545,9.937797546386719,3803,0,272,40020081800,4.0058325449E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608532437124,399.0,399,1.1999999999999957,6.267,-2147483648,275,-2147483648,275,4216.0,99.0,440.0,293.31240138692237451323308050632476806640625,0.4033358939100006,2902,10.691734313964844,3,117,120,1323385392,1.372016855E9,8,7,1,66.21655200906648,0.0,1978.7345391254682,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.03787143973816927,0.9387755102040817,1.6478539458362473,0.926829268292683,
1608532476638,2335.0,2335,4.0,34.442,-2147483648,275,-2147483648,275,4216.0,99.0,3237.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,10.717208862304688,2795,0,210,29457888248,2.9515319034E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532516693,2376.0,2376,4.0,34.954002,-2147483648,275,-2147483648,275,4220.0,99.0,3298.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.15979600850498712,65433,10.397544860839844,2875,0,214,30045079087,3.0094783258E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4146341463414634,
1608532556074,2285.0,2285,4.0,34.316,-2147483648,276,-2147483648,276,4234.0,99.0,3225.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,10.759780883789062,2795,0,210,29312742243,2.9369948083E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532595493,2314.0,2314,4.0,34.329998,-2147483648,276,-2147483648,276,4234.0,99.0,3238.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,10.800102233886719,2795,0,210,29485216166,2.9540229139E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532606799,389.0,389,1.2000000000000028,6.207,-2147483648,277,-2147483648,277,4222.0,99.0,445.0,1430.024523551275706267915666103363037109375,0.3949240490228579,3049,10.785148620605469,6,117,123,1387747742,1.438528267E9,8,7,1,213.56461204927757,0.0,9787.01589796823,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,1.346121071377956,0.9436619718309859,0.053622442765826554,0.9183673469387755,2.5437472042736453,0.9024390243902439,
1608532646979,2381.0,2381,4.099999999999994,35.065,-2147483648,277,-2147483648,277,4227.0,99.0,3302.0,0.30233448446725830205394913718919269740581512451171875,0.15922713984253956,65074,10.847198486328125,2859,0,214,30136640711,3.0193218061E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3752929211852179,0.29577464788732394,0.004402308695903607,0.42857142857142855,1.5451308186583965,0.3902439024390244,
1608532686063,2283.0,2283,4.0,34.008,-2147483648,277,-2147483648,277,4205.0,99.0,3210.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,10.87841796875,2795,0,210,29090317689,2.9145336444E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532692256,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,278,-2147483648,278,4210.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1608532774060,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,278,-2147483648,278,4210.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1608532801907,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,278,-2147483648,278,4170.0,98.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1608532841093,2341.0,2341,17.30000000000001,34.235,-2147483648,280,-2147483648,280,4215.0,98.0,3202.0,0.256245638352222748768127758012269623577594757080078125,0.17517649450711237,63254,10.909896850585938,2779,0,209,29175487592,2.9228724109E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.2224996208424876,0.4878048780487805,
1608532880535,2324.0,2324,4.0,34.197,-2147483648,280,-2147483648,280,4215.0,98.0,3214.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,11.024070739746094,2795,0,210,29200973171,2.9257172393E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532918401,2230.0,2230,3.799999999999997,32.771,-2147483648,280,-2147483648,280,4216.0,98.0,3083.0,0.7259152027684285801711894237087108194828033447265625,0.18908473238635398,60707,10.991600036621094,2667,0,204,27808429228,2.7867148297E10,8,7,1,0.006624674505618531,0.0,0.10281118807251743,0.0,0.024621321429092263,0.0,0.6254963118121545,0.0,1.0692270297758695,0.3380281690140845,0.012642855443635331,0.4489795918367347,3.2399830383401125,0.5365853658536586,
1608532957913,2341.0,2341,4.0,34.465,-2147483648,280,-2147483648,280,4216.0,98.0,3248.0,0.26773926025956729102261988373356871306896209716796875,0.17169217394962108,63618,11.026542663574219,2795,0,210,29504730076,2.955900258E10,8,7,1,0.00229222856968958,0.0,0.03446564050650472,0.0,0.008230198304147623,0.0,0.14652727535094792,0.0,0.3753021961958779,0.30985915492957744,0.004402308695903607,0.42857142857142855,1.3029549741938995,0.4634146341463415,
1608532986794,1603.0,1603,3.299999999999997,23.699,-2147483648,280,-2147483648,280,4202.0,98.0,2170.0,1.4678702594624144506241236740606836974620819091796875,0.26932626120085373,40807,10.985305786132812,1787,0,173,18688746395,1.8740819835E10,8,7,1,0.016728391716117882,0.0,0.2748306673545457,0.0,0.06975052530953982,0.0,1.6202485704426584,0.0,2.602418282262422,0.5492957746478874,0.02314261655992576,0.6530612244897959,5.667972762591692,0.6829268292682927,
1608533016779,1709.0,1709,3.0,24.866,-2147483648,281,-2147483648,281,4210.0,98.0,2293.0,1.351594408890165244230274765868671238422393798828125,0.27015853207848384,43325,11.049964904785156,1899,0,174,19931685892,1.9983074387E10,8,7,1,0.020452464289178386,0.0,0.34568123893100533,0.0,0.08929613232117806,0.0,2.1370735713692284,0.0,3.173513173699186,0.5352112676056338,0.03727830177069112,0.5510204081632653,3.65786597985069,0.8048780487804879,
