system time,modelled battery use nWh,fuel gauge consumption nWh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1607659661628,2.383469E7,23834690,19.5,31.964,-2147483648,25600,-2147483648,25600,4117.0,100.0,3120.0,0,0.0,86545,10.631027221679688,3803,0,272,30713432981,3.073069565E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607659664188,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25600,-2147483648,25600,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659666787,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25700,-2147483648,25700,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659669300,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25700,-2147483648,25700,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659705151,2.5061965E7,25061965,10.600000000000001,33.184998,-2147483648,26100,-2147483648,26100,4117.0,100.0,3253.0,1.821072015838803626053277184837497770786285400390625,0.03199886226267511,90435,11.555084228515625,3979,0,262,31983564690,3.2005382027E10,8,7,1,0.010335608622938006,0.0,0.14560092000334227,0.0,0.03476305588615387,0.0,0.7913595835979036,0.0,1.7497579030523964,0.0,0.020600429807818076,0.10204081632653061,9.995086609901074,0.12195121951219512,
1607659710947,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,26200,-2147483648,26200,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659745328,2.4339429E7,24339429,10.0,31.778002,-2147483648,26400,-2147483648,26400,4117.0,100.0,3112.0,0,0.0,86545,10.644638061523438,3803,0,272,30616468387,3.0632833556E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607659779948,2.4508267E7,24508267,48.7,31.857,-2147483648,26700,-2147483648,26700,4117.0,100.0,3115.0,0,0.0,86545,10.704803466796875,3803,0,272,30671460227,3.068645556E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607659782577,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,26700,-2147483648,26700,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659804100,1.4604048E7,14604048,6.0,18.958,-2147483648,26800,-2147483648,26800,4117.0,100.0,1835.0,2.14179909166244897278374992311000823974609375,0.20487584541595014,50261,11.42047119140625,2203,0,197,17796672110,1.781655461E10,8,7,1,0.01956461702613095,0.0,0.3298469654726508,0.0,0.08439881532795461,0.0,2.0172544122902214,0.0,3.0572858335535367,0.43661971830985913,0.03876709609715229,0.3877551020408163,9.445475901869495,0.6097560975609756,
1607659806546,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,26800,-2147483648,26800,4117.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607659823711,1.1418377E7,11418377,4.799999999999997,14.457,-2147483648,26900,-2147483648,26900,4117.0,100.0,1386.0,1.3465840656684580078916724232840351760387420654296875,0.29148810233226136,37526,11.345291137695313,1643,0,163,13301564992,1.3320524242E10,8,7,1,0.017491367470790352,0.0,0.28975993363965435,0.0,0.07358937533247455,0.0,1.7247541407220985,0.0,2.583214406318493,0.676056338028169,0.0261046037538019,0.6326530612244898,4.711174632441895,0.7317073170731707,
