system time,modelled battery use microAh,fuel gauge consumption microAh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1607583761273,2679.0,2679,7.64,62.576,-2147483648,263,-2147483648,263,4272.0,100.0,6182.0,0,0.0,86545,12.364646911621094,3803,0,272,61317738087,6.1339515901E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607583766756,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,263,-2147483648,263,4277.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1607583811620,1654.0,1654,2.5599999999999996,41.014,-2147483648,263,-2147483648,263,4277.0,100.0,4024.0,1.8341846382337367860060339808114804327487945556640625,0.19621662278298962,56035,13.048957824707031,2459,0,203,39726873904,3.9753813961E10,8,7,1,0.022886643660855518,0.0,0.385363016582265,0.0,0.10293256889305093,0.0,2.4432719817861703,0.0,3.5800197046049154,0.352112676056338,0.04614954257580933,0.2653061224489796,6.258669009533091,0.7560975609756098,
1607583819104,178.0,178,0.3000000000000007,3.433,-2147483648,263,-2147483648,263,4277.0,100.0,277.0,1.121877297917710070151997570064850151538848876953125,0.4172441317892422,2935,13.079841613769531,0,115,115,2161502037,2.184330375E9,8,7,1,0.952794246835695,0.0,0.7321568609989577,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.18224864859074302,0.9859154929577465,0.019938636746036156,0.9591836734693877,0.31833856924793846,0.975609756097561,
1607583870067,1928.0,1928,2.5,47.039,-2147483648,262,-2147483648,262,4272.0,100.0,4630.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,12.915557861328125,2843,0,212,45769852424,4.5796804456E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1607583936467,2550.0,2550,16.3,62.396,-2147483648,262,-2147483648,262,4272.0,100.0,6159.0,0,0.0,86545,12.542694091796875,3803,0,272,61164020105,6.1184137293E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607584001709,2500.0,2500,3.1999999999999993,61.232002,-2147483648,260,-2147483648,260,4270.0,100.0,6046.0,2.051178439605615633212210013880394399166107177734375,0.092817732677799,84960,13.442710876464844,3739,0,244,59953342796,5.9981005194E10,8,7,1,0.014247751681003302,0.0,0.19667458146434721,0.0,0.04727757969756935,0.0,0.9635167274365853,0.0,2.441989499812776,0.014084507042253521,0.025743568195577507,0.3673469387755102,10.66879936895145,0.2682926829268293,
1607584051508,1835.0,1835,2.5,45.789997,-2147483648,259,-2147483648,259,4260.0,100.0,4504.0,0.339612890434489000934803470954648219048976898193359375,0.17866081506460366,62890,13.291084289550781,2763,0,208,44523493916,4.4551807979E10,8,7,1,0.003155111722550934,0.0,0.04773932400755647,0.0,0.011380851305266894,0.0,0.2060248705702988,0.0,0.5151420678681327,0.30985915492957744,0.006016541626062913,0.42857142857142855,1.5878314659415542,0.5121951219512195,
1607584102720,1908.0,1908,2.5,47.141,-2147483648,259,-2147483648,259,4260.0,100.0,4643.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,12.991744995117188,2843,0,212,45885889832,4.591137968E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1607584135991,1195.0,1195,1.6999999999999993,29.309,-2147483648,259,-2147483648,259,4266.0,100.0,2865.0,1.2374975968776535939497307481360621750354766845703125,0.27371396121878105,39725,13.285652160644531,1739,0,172,28059896023,2.8086387225E10,8,7,1,0.015360903804293852,0.0,0.2495934275641411,0.0,0.0629952394723564,0.0,1.4447681691269088,0.0,2.394234410291748,0.5352112676056338,0.019408580676478625,0.673469387755102,4.476122447207648,0.7073170731707317,
