system time,modelled battery use microAh,fuel gauge consumption microAh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1606065214224,2571.0,2571,7.2,62.549,-2147483648,254,-2147483648,254,4303.0,100.0,6168.0,0,0.0,86545,9.334175109863281,3803,0,272,61261899957,6.1281198656E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606065217559,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,256,-2147483648,256,4294.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606065283700,2563.0,2563,3.499999999999999,62.156998,-2147483648,256,-2147483648,256,4294.0,100.0,6146.0,0,0.0,86545,9.347038269042969,3803,0,272,60902361482,6.0922294193E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606065350107,2583.0,2583,14.1,62.303,-2147483648,258,-2147483648,258,4294.0,100.0,6159.0,0,0.0,86545,9.336677551269531,3803,0,272,61042817383,6.106257301E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606065410962,2350.0,2350,3.0999999999999996,56.878,-2147483648,260,-2147483648,260,4285.0,100.0,5605.0,0.66432207161152601049280974621069617569446563720703125,0.061693205524836425,78542,10.878669738769531,3451,0,251,55602769707,5.5632359084E10,8,7,1,0.0034210006919432813,0.0,0.051862823604944965,0.0,0.012355876504498153,0.0,0.2248413467007525,0.0,0.55928501907005,0.028169014084507043,0.006713379072910423,0.30612244897959184,3.7917750556355827,0.0975609756097561,
1606065477414,2570.0,2570,3.400000000000002,62.459003,-2147483648,261,-2147483648,261,4286.0,100.0,6172.0,0,0.0,86545,9.990165710449219,3803,0,272,61210600524,6.1232574641E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606065485084,221.0,221,0.3999999999999986,3.6149998,-2147483648,262,-2147483648,262,4292.0,100.0,302.0,2733.63497979013345684506930410861968994140625,0.3729384770544622,3225,10.697944641113281,5,126,131,2348747839,2.374544663E9,8,7,1,181.04184712234223,0.0,18938.80067154911,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,2.9901613462876986,0.8873239436619719,0.053998401325759005,0.9183673469387755,6.910515988864968,0.8048780487804879,
1606065488434,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,262,-2147483648,262,4292.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606065495711,189.0,189,0.5,3.385,-2147483648,262,-2147483648,262,4292.0,100.0,277.0,1.684589536620754390838783365325070917606353759765625,0.39783950091790166,2904,10.691642761230469,1,121,122,2118757399,2.146547141E9,8,7,1,0.9489644102094948,0.0,1.2674148760349047,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,1.346121071377956,0.9436619718309859,0.038215071444681906,0.9387755102040817,2.5437472042736453,0.9024390243902439,
1606065501252,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,262,-2147483648,262,4292.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
