system time,modelled battery use nWh,fuel gauge consumption nWh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1606579724141,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,24900,-2147483648,24900,4251.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579726612,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,24900,-2147483648,24900,4251.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579729046,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25200,-2147483648,25200,4251.0,100.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579755494,1.7835895E7,17835895,8.899999999999991,23.915,-2147483648,25100,-2147483648,25100,4251.0,100.0,2328.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.437240600585938,2827,0,211,22774144023,2.2791840023E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579789874,2.385316E7,23853160,77.0,31.737,-2147483648,25200,-2147483648,25200,4251.0,99.5,3111.0,0,0.0,86545,11.077590942382813,3803,0,272,30595005468,3.0609458637E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606579816450,1.778291E7,17782910,6.5,23.873999,-2147483648,25300,-2147483648,25300,4251.0,99.0,2328.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.141815185546875,2827,0,211,22759548771,2.2776824939E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579843061,1.7729571E7,17729571,6.5,23.91,-2147483648,25300,-2147483648,25300,4251.0,99.0,2330.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.5732421875,2827,0,211,22761838270,2.2782615607E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579845599,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25600,-2147483648,25600,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579848149,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25400,-2147483648,25400,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579874570,1.7782555E7,17782555,7.700000000000003,23.868,-2147483648,25400,-2147483648,25400,4251.0,99.0,2327.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.583282470703125,2827,0,211,22766316605,2.2783721358E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579901080,1.7912795E7,17912795,6.299999999999997,23.865,-2147483648,25500,-2147483648,25500,4251.0,99.0,2325.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.615158081054688,2827,0,211,22758556355,2.2775900524E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579925484,1.6272778E7,16272778,6.0,21.711,-2147483648,25500,-2147483648,25500,4251.0,99.0,2111.0,0.000008569220691598558199415618108485404036400723271071910858154296875,0.22038052105565198,58153,11.887847900390625,2555,0,194,20589022720,2.0606781721E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,4.348747282264574E-5,0.7346938775510204,0.0,0.5121951219512195,
1606579951988,1.8078792E7,18078792,7.0,23.881,-2147483648,25600,-2147483648,25600,4251.0,99.0,2327.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.170248970177461,64341,11.15887451171875,2827,0,211,22772586689,2.2790082439E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4878048780487805,
1606579954573,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25500,-2147483648,25500,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579957077,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25500,-2147483648,25500,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579962685,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25600,-2147483648,25600,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606579979988,1.129684E7,11296840,7.0,14.727,-2147483648,25600,-2147483648,25600,4251.0,99.0,1409.0,1.221938082023684923882456132560037076473236083984375,0.28403772560700186,38269,12.12493896484375,1675,0,168,13566092853,1.3584505021E10,8,7,1,0.018960949019234646,0.0,0.31885334982643604,0.0,0.08111334569805682,0.0,1.9353542289402135,0.0,2.9368367234166026,0.5915492957746479,0.031898460292234775,0.5918367346938775,3.230549516973016,0.8048780487804879,
1606580004361,1.6426165E7,16426165,6.0,21.705,-2147483648,25600,-2147483648,25600,4251.0,99.0,2111.0,0.000008569220691598558199415618108485404036400723271071910858154296875,0.22038052105565198,58153,12.0794677734375,2555,0,194,20589985554,2.0607033139E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,4.348747282264574E-5,0.7346938775510204,0.0,0.5121951219512195,
1606580028705,1.6325347E7,16325347,6.0,21.696,-2147483648,25700,-2147483648,25700,4251.0,99.0,2108.0,0.000008569220691598558199415618108485404036400723271071910858154296875,0.22038052105565198,58153,12.203567504882813,2555,0,194,20594233638,2.0611500805E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,4.348747282264574E-5,0.7346938775510204,0.0,0.5121951219512195,
1606580031267,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25700,-2147483648,25700,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606580034691,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,25700,-2147483648,25700,4251.0,99.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606580061617,1.8444174E7,18444174,7.0,24.366001,-2147483648,25700,-2147483648,25700,4251.0,98.5,2378.0,0.53687442197233126162103644674061797559261322021484375,0.21139980750606177,65707,12.49005126953125,2891,0,197,23255242905,2.3275221489E10,8,7,1,0.004890119614190688,0.0,0.07086291984544299,0.0,0.016759870319479713,0.0,0.27112401123829977,0.0,0.8132964745265875,0.28169014084507044,0.004146868273125294,0.7346938775510204,2.5770406899891927,0.4634146341463415,
1606580086018,1.6314276E7,16314276,6.0,21.703999,-2147483648,25700,-2147483648,25700,4178.0,98.0,2109.0,0.000008569220691598558199415618108485404036400723271071910858154296875,0.22038052105565198,58153,12.211471557617188,2555,0,194,20582839886,2.0599994307E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,4.348747282264574E-5,0.7346938775510204,0.0,0.5121951219512195,
1606580090842,1905944.0,1905944,2.0,2.135,-2147483648,25700,-2147483648,25700,4178.0,98.0,160.0,1.2489337359519094849957809856277890503406524658203125,0.4117477387971432,2755,12.883575439453125,0,117,117,1015141019,1.032043936E9,8,7,1,0.952794246835695,0.0,0.7321568609989577,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.5002469107683888,0.971830985915493,0.019938636746036156,0.9591836734693877,0.8897353733096897,0.9512195121951219,
1606580095678,1.7976931348623157E308,1768186,1.0,2.192,-2147483648,25700,-2147483648,25700,4178.0,98.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,
1606580125809,2.0330583E7,20330583,7.0,27.223999,-2147483648,25800,-2147483648,25800,4178.0,98.0,2659.0,1.007219414260586365372773798299022018909454345703125,0.15285641174072806,73696,13.19378662109375,3243,0,217,26085446435,2.6105201269E10,8,7,1,0.008309578285818244,0.0,0.118207124124516,0.0,0.028149142800408516,0.0,0.6929174744499375,0.0,1.3937487942158904,0.2676056338028169,0.015180119410730842,0.3877551020408163,4.794023666536804,0.4146341463414634,
1606580149542,1.6425987E7,16425987,6.0,21.075,-2147483648,25800,-2147483648,25800,4178.0,98.0,2047.0,0.37083465475153765122939830689574591815471649169921875,0.23137330703984985,56338,13.100601196289063,2475,0,190,19931731406,1.9950581573E10,8,7,1,0.0037812470063515818,0.0,0.057474174571808805,0.0,0.013681396662492884,0.0,0.2507247997476725,0.0,0.6160177581133445,0.323943661971831,0.003415994940443492,0.7346938775510204,1.6507472122186495,0.5609756097560976,
1606580173910,1.6456594E7,16456594,6.0,21.664,-2147483648,25800,-2147483648,25800,4178.0,98.0,2108.0,0.000008569220691598558199415618108485404036400723271071910858154296875,0.22038052105565198,58153,12.949478149414063,2555,0,194,20562231800,2.0579227719E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,4.348747282264574E-5,0.7346938775510204,0.0,0.5121951219512195,
1606580196763,1.5297517E7,15297517,5.0,20.159,-2147483648,25800,-2147483648,25800,4178.0,98.0,1958.0,0.759651189939642534909580717794597148895263671875,0.20503408705092677,53861,13.252960205078125,2363,0,199,19054315650,1.9072868652E10,8,7,1,0.008417854606254731,0.0,0.13227090512952744,0.0,0.03181655392206469,0.0,0.7682885539582226,0.0,1.3513094772087233,0.352112676056338,0.01614882125106255,0.4489795918367347,3.0093061635016425,0.6341463414634146,
1606580220530,1.6078364E7,16078364,6.0,21.102,-2147483648,25800,-2147483648,25800,4178.0,98.0,2047.0,0.37083465475153765122939830689574591815471649169921875,0.23137330703984985,56338,13.188583374023438,2475,0,190,19957463241,1.997740391E10,8,7,1,0.0037812470063515818,0.0,0.057474174571808805,0.0,0.013681396662492884,0.0,0.2507247997476725,0.0,0.6160177581133445,0.323943661971831,0.003415994940443492,0.7346938775510204,1.6507472122186495,0.5609756097560976,
1606580255250,1.5439478E7,15439478,10.0,20.355,-2147483648,26000,-2147483648,26000,4178.0,98.0,1974.0,0.81658752543461676776104241071152500808238983154296875,0.20154976649343545,54225,13.277496337890625,2379,0,200,19219629250,1.9238884169E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,3.371391107426202,0.6097560975609756,
1606580278187,1.5662544E7,15662544,6.0,20.241001,-2147483648,26000,-2147483648,26000,4178.0,98.0,1962.0,0.759651189939642534909580717794597148895263671875,0.20503408705092677,53861,13.298965454101563,2363,0,199,19092551487,1.911832274E10,8,7,1,0.008417854606254731,0.0,0.13227090512952744,0.0,0.03181655392206469,0.0,0.7682885539582226,0.0,1.3513094772087233,0.352112676056338,0.01614882125106255,0.4489795918367347,3.0093061635016425,0.6341463414634146,
1606580297216,1.2668859E7,12668859,5.0,16.362,-2147483648,26000,-2147483648,26000,4178.0,98.0,1574.0,1.1717171633977283562444426934234797954559326171875,0.27662941311382483,42951,13.263565063476563,1883,0,171,15236686271,1.5255776187E10,8,7,1,0.014675406329402835,0.0,0.2381189895308145,0.0,0.05968548261408025,0.0,1.370131098950366,0.0,2.2907267705797145,0.5352112676056338,0.016917585351523726,0.6938775510204082,4.211764810428196,0.7073170731707317,
1606580302125,1952475.0,1952475,1.0,2.204,-2147483648,26000,-2147483648,26000,4178.0,98.0,164.0,597.6813564951779653711128048598766326904296875,0.4033358939100006,2926,13.240814208984375,4,116,120,1080018525,1.099462859E9,8,7,1,104.33695870074511,0.0,4071.1970440352907,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.03764559602508969,0.9387755102040817,1.6478539458362473,0.926829268292683,
1606580325073,1.5387501E7,15387501,5.0,20.319,-2147483648,26000,-2147483648,26000,4178.0,97.5,1971.0,0.81658752543461676776104241071152500808238983154296875,0.20154976649343545,54225,13.344711303710938,2379,0,200,19196323247,1.9215514416E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,3.371391107426202,0.6097560975609756,
1606580348092,1.5566522E7,15566522,6.0,20.35,-2147483648,26000,-2147483648,26000,4178.0,97.0,1970.0,0.81658752543461676776104241071152500808238983154296875,0.20154976649343545,54225,13.348556518554688,2379,0,200,19221215583,1.924755367E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,3.371391107426202,0.6097560975609756,
1606580373464,1.7155154E7,17155154,6.0,22.646,-2147483648,26000,-2147483648,26000,4178.0,97.0,2202.0,1.2625029858420553363629323939676396548748016357421875,0.14699646359991708,60777,13.397171020507813,2667,0,218,21501322228,2.1528865731E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3738417236229885,0.29577464788732394,0.016553844490231902,0.3673469387755102,6.491851737166477,0.36585365853658536,
1606580399115,1.73308E7,17330800,6.0,22.980999,-2147483648,26000,-2147483648,26000,4178.0,97.0,2237.0,0.437670297724561674357346419128589332103729248046875,0.1841572080567026,61803,13.37335205078125,2715,0,206,21872363098,2.1892036017E10,8,7,1,0.00422223174906553,0.0,0.06438031981833632,0.0,0.015310213993440588,0.0,0.28302360382296593,0.0,0.6868217101722461,0.323943661971831,0.00806527199967758,0.42857142857142855,2.0018687325161997,0.5365853658536586,
1606580422111,1.5598667E7,15598667,6.0,20.343,-2147483648,26000,-2147483648,26000,4178.0,97.0,1972.0,0.81658752543461676776104241071152500808238983154296875,0.20154976649343545,54225,13.397079467773438,2379,0,200,19203321747,1.9225126084E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,3.371391107426202,0.6097560975609756,
1606580444824,1.5205757E7,15205757,6.0,20.074001,-2147483648,25900,-2147483648,25900,4178.0,97.0,1947.0,0.7295900257519620790702674639760516583919525146484375,0.20851840760841805,53497,13.474990844726563,2347,0,198,18940127556,1.8960906558E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,2.7624086096476197,0.6585365853658537,
1606580469020,1.5790653E7,15790653,5.0,21.503,-2147483648,25900,-2147483648,25900,4178.0,97.0,1970.0,0.81658752543461676776104241071152500808238983154296875,0.20154976649343545,54225,13.498748779296875,2379,0,200,19173038996,1.9195766417E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,3.371391107426202,0.6097560975609756,
1606580488301,1.2644054E7,12644054,5.0,16.626999,-2147483648,25900,-2147483648,25900,4178.0,97.0,1601.0,0.9296637372619256378669660989544354379177093505859375,0.27606054445137723,43669,13.437210083007813,1915,0,171,15498172962,1.5520042132E10,8,7,1,0.01133275829525829,0.0,0.18159678993924558,0.0,0.04417990248689521,0.0,1.0310187529457304,0.0,1.7851888854906395,0.5352112676056338,0.011651974911230621,0.7142857142857143,3.44267709676448,0.6829268292682927,
1606580511031,1.5218663E7,15218663,6.0,20.071001,-2147483648,26000,-2147483648,26000,4178.0,97.0,1946.0,0.7295900257519620790702674639760516583919525146484375,0.20851840760841805,53497,13.479537963867188,2347,0,198,18955363392,1.8976438227E10,8,7,1,0.008554385906284037,0.0,0.13454258417090628,0.0,0.03237548517916145,0.0,0.7798011403583391,0.0,1.3730313905387423,0.352112676056338,0.016416584462681877,0.4489795918367347,2.7624086096476197,0.6585365853658537,
1606580515900,1957862.0,1957862,1.0,2.184,-2147483648,25900,-2147483648,25900,4178.0,97.0,159.0,1.5127564996738736002868108698748983442783355712890625,0.40883228690209955,2804,13.391433715820313,1,117,118,1044330855,1.065173272E9,8,7,1,0.9866464492685527,0.0,2.526775138135862,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.5002469107683888,0.971830985915493,0.038227503230022705,0.9387755102040817,0.8897353733096897,0.9512195121951219,
1606580535144,1.2802059E7,12802059,4.0,16.625,-2147483648,25900,-2147483648,25900,4178.0,97.0,1600.0,0.9161869879912891700968202712829224765300750732421875,0.27606054445137723,43669,13.46990966796875,1915,0,171,15466682209,1.5487667462E10,8,7,1,0.011183785286180508,0.0,0.17907873691562037,0.0,0.04351520650210911,0.0,1.016974629285472,0.0,1.7625418748259518,0.5352112676056338,0.011489219619266217,0.7142857142857143,3.3885254635044237,0.6829268292682927,
1606580554501,1.2821418E7,12821418,5.0,16.629,-2147483648,25900,-2147483648,25900,4178.0,97.0,1603.0,0.9296637372619256378669660989544354379177093505859375,0.27606054445137723,43669,13.512588500976563,1915,0,171,15491481546,1.551242338E10,8,7,1,0.01133275829525829,0.0,0.18159678993924558,0.0,0.04417990248689521,0.0,1.0310187529457304,0.0,1.7851888854906395,0.5352112676056338,0.011651974911230621,0.7142857142857143,3.44267709676448,0.6829268292682927,
1606580577247,1.5293255E7,15293255,6.0,20.067,-2147483648,25900,-2147483648,25900,4178.0,97.0,1946.0,0.7449356864431970759454770814045332372188568115234375,0.20851840760841805,53497,8.798736572265625,2347,0,198,18957672972,1.8976383227E10,8,7,1,0.008721422911316164,0.0,0.1373265553011725,0.0,0.03306108429299267,0.0,0.7940072607857798,0.0,1.399601928913114,0.352112676056338,0.016745559504629724,0.4489795918367347,2.825085993393375,0.6585365853658537,
1606580596515,1.2706155E7,12706155,4.0,16.604,-2147483648,25700,-2147483648,25700,4178.0,96.5,1601.0,0.9161869879912891700968202712829224765300750732421875,0.27606054445137723,43669,8.785369873046875,1915,0,171,15474844126,1.5499811796E10,8,7,1,0.011183785286180508,0.0,0.17907873691562037,0.0,0.04351520650210911,0.0,1.016974629285472,0.0,1.7625418748259518,0.5352112676056338,0.011489219619266217,0.7142857142857143,3.3885254635044237,0.6829268292682927,
1606580616136,1.3187866E7,13187866,5.0,16.969,-2147483648,25900,-2147483648,25900,4178.0,96.0,1638.0,1.2326406394901507912464921901118941605091094970703125,0.27219964886381504,44402,8.786163330078125,1947,0,174,15830301913,1.5849388913E10,8,7,1,0.021526085099469655,0.0,0.3641125143217311,0.0,0.09528040013139773,0.0,2.278662310877227,0.0,3.3390319505305275,0.5211267605633803,0.04040156202394748,0.5306122448979592,2.489469653446754,0.8536585365853658,
1606580621069,2131792.0,2131792,1.0,2.248,-2147483648,25900,-2147483648,25900,4178.0,96.0,172.0,597.6925992033951615667319856584072113037109375,0.4004204420149568,3071,8.767379760742188,9,112,121,1140289780,1.159232531E9,8,7,1,141.5660815454631,0.0,4033.9763100562323,0.0,0.5476202288026698,0.0,5.154902458299131,0.0,0.9023290653431498,0.9577464788732394,0.05309712378937726,0.9183673469387755,1.6478539458362473,0.926829268292683,
1606580640259,1.2866942E7,12866942,5.0,16.553,-2147483648,25900,-2147483648,25900,4178.0,96.0,1595.0,0.96375697893384570935637611910351552069187164306640625,0.2795448650088685,43305,8.792449951171875,1899,0,170,15428014037,1.5451777291E10,8,7,1,0.012394035752103412,0.0,0.19956175290685443,0.0,0.04898054174859503,0.0,1.1337598489937961,0.0,1.946098381241764,0.5352112676056338,0.012827500147677116,0.7142857142857143,3.3926767917461294,0.7073170731707317,
1606580659484,1.2716574E7,12716574,5.0,16.578001,-2147483648,25900,-2147483648,25900,4178.0,96.0,1604.0,0.9161869879912891700968202712829224765300750732421875,0.27606054445137723,43669,8.799819946289063,1915,0,171,15471052709,1.5490182796E10,8,7,1,0.011183785286180508,0.0,0.17907873691562037,0.0,0.04351520650210911,0.0,1.016974629285472,0.0,1.7625418748259518,0.5352112676056338,0.011489219619266217,0.7142857142857143,3.3885254635044237,0.6829268292682927,
1606580693735,2.3790112E7,23790112,8.0,31.567,-2147483648,25900,-2147483648,25900,4178.0,96.0,3097.0,2.527227623393560218545417228597216308116912841796875,0.10089506676695313,86042,8.952774047851563,3787,0,245,30427293952,3.0453072454E10,8,7,1,0.01942364946545388,0.0,0.2603863642449241,0.0,0.06282849566226893,0.0,1.1539223947097998,0.0,3.3654800182631157,0.04225352112676056,0.03458957590634943,0.3469387755102041,12.79396286550301,0.3170731707317073,
1606580698600,1995573.0,1995573,1.0,2.147,-2147483648,25900,-2147483648,25900,4121.0,96.0,162.0,1.482836806058141387865134674939326941967010498046875,0.40883228690209955,2804,8.799240112304688,1,117,118,1031395520,1.058695689E9,8,7,1,0.9785406254299095,0.0,2.3254616364550413,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.5002469107683888,0.971830985915493,0.03820897343936248,0.9387755102040817,0.8897353733096897,0.9512195121951219,
