system time,modelled battery use nWh,fuel gauge consumption nWh,adb consumption mAh,Execution Time seconds,Battery Temperature before run in tenth of C,Battery Temperature after run in tenth of C,CPU-therm before run,CPU-therm after run in,average voltage,average percentage,AUT Jiffy,average of all deviations,dev. in length,LOC executed,AUT VM,advance iterations,noWhile,calls,advance total time nano sec,test suite total time nano sec,total number of tests,total number of failed tests,total number of passed tests,averageDeviation_EXPECTED_POSITIONS_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_UNCLAMPED,dev. in length,averageDeviation_EXPECTED_POSITIONS_CLAMPED,dev. in length,averageDeviation_EXPECTED_VELOCITIES_CLAMPED,dev. in length,averageDeviation_testSettingVelocityTriggersIteration,dev. in length,averageDeviation_testSettingCurrentValueWithoutSettingAtRestTriggersIteration,dev. in length,averageDeviation_testSpringMotionWithNoFriction,dev. in length,
1606632754700,1.6365307E7,16365307,6.0,21.302,-2147483648,27100,-2147483648,27100,4221.0,99.0,2066.0,1.874409287957885084097142680548131465911865234375,0.194204550348382,56758,11.363662719726563,2491,0,204,20120852507,2.0143693426E10,8,7,1,0.02322706963439326,0.0,0.3914299749389574,0.0,0.10485442157538831,0.0,2.490972496977618,0.0,3.636346581685038,0.3380281690140845,0.04686206484702066,0.2653061224489796,6.427172406046778,0.7560975609756098,
1606632776777,1.4834573E7,14834573,5.0,19.344,-2147483648,27200,-2147483648,27200,4221.0,98.0,1871.0,2.0987174783299860081342558260075747966766357421875,0.1801510907155226,51373,11.382720947265625,2251,0,204,18191221648,1.8212737817E10,8,7,1,0.015491282355086355,0.0,0.2517675127074828,0.0,0.06363217581652991,0.0,1.4591857977149736,0.0,2.4279594855335787,0.4507042253521127,0.03052372290772101,0.3469387755102041,10.44246237127453,0.4634146341463415,
1606632796379,1.3022165E7,13022165,5.0,16.911001,-2147483648,27200,-2147483648,27200,4193.0,98.0,1629.0,2.12462187962422799358819247572682797908782958984375,0.23461726055687038,44447,11.917587280273438,1947,0,183,15766449324,1.5787752825E10,8,7,1,0.018038489901768068,0.0,0.30056529686668904,0.0,0.0763717549183346,0.0,1.8018823832274105,0.0,2.79130006909994,0.5915492957746479,0.03475349581553071,0.4897959183673469,9.849441667539923,0.5609756097560976,
1606632825324,2.0061992E7,20061992,7.0,26.251,-2147483648,27200,-2147483648,27200,4193.0,98.0,2562.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,11.877090454101563,3115,0,229,25118533923,2.5137729678E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606632859705,2.4183378E7,24183378,9.0,31.765,-2147483648,27200,-2147483648,27200,4193.0,98.0,3114.0,0,0.0,86545,11.325897216796875,3803,0,272,30632534223,3.0647849643E10,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606632865424,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27300,-2147483648,27300,4193.0,98.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606632870239,1913699.0,1913699,2.0,2.2210002,-2147483648,27300,-2147483648,27300,4193.0,98.0,162.0,12.0550951187869035408084528171457350254058837890625,0.4033358939100006,2878,11.967056274414063,2,118,120,1061469106,1.082395943E9,8,7,1,3.5393841342730843,0.0,72.61044275972375,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.037991803327494335,0.9387755102040817,1.6478539458362473,0.926829268292683,
1606632927799,4.1519269E7,41519269,14.0,54.914,-2147483648,27300,-2147483648,27300,4193.0,98.0,5426.0,10.388191491947697642217462998814880847930908203125,0.37293246787845036,152241,12.5670166015625,6699,0,419,53769347863,5.3792053283E10,8,7,1,0.06267119857554843,0.0,0.6990513269840976,0.0,0.1670105321944484,0.0,2.0828933328715684,0.0,11.806705662067635,1.1690140845070423,0.11635850908454187,0.6122448979591837,57.78264988185605,0.8292682926829268,
1606632944097,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27400,-2147483648,27400,4193.0,98.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606632988879,3.2498136E7,32498136,15.0,42.273,-2147483648,27300,-2147483648,27300,4193.0,98.0,4163.0,0.0000039983396728829761842161256979455430382586200721561908721923828125,0.2183574317983561,116393,12.407989501953125,5115,0,354,41124269767,4.1148345105E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8742501458084483E-5,0.4647887323943662,9.245876252096348E-6,0.673469387755102,0.0,0.3902439024390244,
1606633017681,2.0084903E7,20084903,7.0,26.197,-2147483648,27400,-2147483648,27400,4193.0,98.0,2560.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,11.20452880859375,3115,0,229,25056467248,2.5075551919E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633046528,2.0293582E7,20293582,7.0,26.237999,-2147483648,27400,-2147483648,27400,4193.0,97.5,2560.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,12.089889526367188,3115,0,229,25126486173,2.5144559925E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633075589,2.0686433E7,20686433,8.0,26.336,-2147483648,27300,-2147483648,27300,4193.0,97.0,2568.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,12.084136962890625,3115,0,229,25228788934,2.5248650519E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633081319,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27400,-2147483648,27400,4193.0,97.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633083825,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27300,-2147483648,27300,4193.0,97.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633112649,2.0207328E7,20207328,9.0,26.248001,-2147483648,27400,-2147483648,27400,4193.0,97.0,2563.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,12.222396850585938,3115,0,229,25113012674,2.5131466926E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633141519,2.0072944E7,20072944,7.0,26.247,-2147483648,27100,-2147483648,27100,4193.0,97.0,2560.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,12.435516357421875,3115,0,229,25136144091,2.5154496426E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633144044,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27500,-2147483648,27500,4193.0,97.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633146512,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27500,-2147483648,27500,4193.0,97.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633175646,2.0454192E7,20454192,8.0,26.623001,-2147483648,27400,-2147483648,27400,4193.0,97.0,2599.0,0.2126879690927194477279016382453846745193004608154296875,0.12117403274800621,71980,13.186065673828125,3163,0,231,25474734376,2.5495488378E10,8,7,1,0.0015426560073471354,0.0,0.0228137694475905,0.0,0.005415682124898072,0.0,0.09142177077625398,0.0,0.25577488460094633,0.09859154929577464,0.002890870668047018,0.40816326530612246,1.108956150023953,0.34146341463414637,
1606633204574,2.0202888E7,20202888,7.0,26.212,-2147483648,27400,-2147483648,27400,4193.0,97.0,2561.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,12.938339233398438,3115,0,229,25085700004,2.5104281087E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633222794,1.2072597E7,12072597,5.0,15.568999,-2147483648,27400,-2147483648,27400,4193.0,97.0,1497.0,1.464720157086173202287682215683162212371826171875,0.2667453201037985,40812,13.1763916015625,1787,0,174,14447424440,1.4466392777E10,8,7,1,0.015922954162864468,0.0,0.25975759590145037,0.0,0.06575158715531303,0.0,1.514083282361179,0.0,2.4796943868744874,0.5352112676056338,0.02027660545313419,0.673469387755102,5.897554687694785,0.6585365853658537,
1606633228491,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27400,-2147483648,27400,4193.0,97.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633261744,2.3507669E7,23507669,9.0,30.747002,-2147483648,27500,-2147483648,27500,4193.0,97.0,3016.0,1.6313594620578388827425442286767065525054931640625,0.08437684343993278,83883,13.4832763671875,3691,0,244,29645166290,2.9673263711E10,8,7,1,0.010059022189775516,0.0,0.14189630111119222,0.0,0.03386617774982211,0.0,0.7783148801895549,0.0,1.7016242202932124,0.028169014084507043,0.018362510654370744,0.3673469387755102,8.735393122216944,0.1951219512195122,
1606633288447,1.8701457E7,18701457,7.0,24.031,-2147483648,27300,-2147483648,27300,4193.0,97.0,2343.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,12.991134643554688,2843,0,212,22926107787,2.294394679E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1606633317253,2.0049383E7,20049383,7.0,26.162,-2147483648,27400,-2147483648,27400,4193.0,96.5,2556.0,0.00001274965980916278733038604631389034693711437284946441650390625,0.12667042574010515,70893,13.039764404296875,3115,0,229,25057846832,2.5075909001E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0695093994836635E-5,0.11267605633802817,3.8552524669302876E-5,0.40816326530612246,0.0,0.36585365853658536,
1606633323043,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27400,-2147483648,27400,4193.0,96.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633325489,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27200,-2147483648,27200,4193.0,96.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633327909,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27500,-2147483648,27500,4193.0,96.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633332750,2143573.0,2143573,4.0,2.221,-2147483648,27500,-2147483648,27500,4193.0,96.0,164.0,1745.09048751061118309735320508480072021484375,0.4033358939100006,2926,13.207183837890625,4,116,120,1080513025,1.099808276E9,8,7,1,323.70053053511083,0.0,11883.697373000115,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.0376619048657132,0.9387755102040817,1.6478539458362473,0.926829268292683,
1606633396879,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27900,-2147483648,27900,4193.0,96.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633402525,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27900,-2147483648,27900,4105.0,96.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633429075,1.8831461E7,18831461,30.0,23.987999,-2147483648,27800,-2147483648,27800,4105.0,96.0,2340.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,13.03533935546875,2843,0,212,22890448283,2.2908433451E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1606633455708,1.862136E7,18621360,6.0,24.024,-2147483648,27700,-2147483648,27700,4105.0,96.0,2342.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,13.058868408203125,2843,0,212,22897452619,2.2915510036E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1606633482442,1.8630832E7,18630832,7.0,24.119,-2147483648,27700,-2147483648,27700,4105.0,96.0,2351.0,0.057088889450376413547960652294932515360414981842041015625,0.1667646496199697,65064,13.388427734375,2859,0,212,22991021210,2.3013077715E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.2761668587374668,0.4634146341463415,
1606633509068,1.8647704E7,18647704,7.0,23.938,-2147483648,27600,-2147483648,27600,4105.0,96.0,2340.0,0.000007864228098263861867493924873162569610940408892929553985595703125,0.1667646496199697,64705,13.063812255859375,2843,0,212,22853462945,2.2871517283E10,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6497072018544162E-5,0.29577464788732394,3.8552524669302876E-5,0.40816326530612246,0.0,0.4634146341463415,
1606633513897,1956441.0,1956441,1.0,2.1729999,-2147483648,27600,-2147483648,27600,4105.0,96.0,159.0,20.682876963483916910035986802540719509124755859375,0.40883228690209955,2828,13.234817504882813,2,116,118,1043253771,1.062638354E9,8,7,1,5.924835813892583,0.0,131.7796327261839,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.5002469107683888,0.971830985915493,0.038023797228252075,0.9387755102040817,0.8897353733096897,0.9512195121951219,
1606633540966,1.8786883E7,18786883,6.0,24.447,-2147483648,27600,-2147483648,27600,4105.0,96.0,2384.0,0.06204324971082154915880124690374941565096378326416015625,0.15979600850498712,65792,13.399169921875,2891,0,214,23300354741,2.3320917742E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.3108473805605828,0.4146341463414634,
1606633567847,1.8801802E7,18801802,7.0,24.189999,-2147483648,27600,-2147483648,27600,4105.0,95.5,2356.0,0.057088889450376413547960652294932515360414981842041015625,0.1667646496199697,65064,13.4368896484375,2859,0,212,23025794213,2.3049692465E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.2761668587374668,0.4634146341463415,
1606633570422,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27700,-2147483648,27700,4105.0,95.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633603917,2.3815746E7,23815746,9.0,30.933,-2147483648,27500,-2147483648,27500,4105.0,95.0,3031.0,1.8667838012458595198239663659478537738323211669921875,0.08584909156281642,84242,13.673492431640625,3707,0,244,29762108469,2.9785801886E10,8,7,1,0.01201736304159752,0.0,0.16783754135831233,0.0,0.040178875795463864,0.0,0.8680561512979907,0.0,2.0439221419426215,0.014084507042253521,0.021864579098224275,0.3673469387755102,9.913609956186807,0.21951219512195122,
1606633608739,1883152.0,1883152,1.0,2.152,-2147483648,27600,-2147483648,27600,4105.0,95.0,158.0,117.718257602895818081378820352256298065185546875,0.4033358939100006,2902,13.410324096679688,3,117,120,1069715024,1.089957358E9,8,7,1,25.51920705556198,0.0,790.2729383210992,0.0,0.5502954430767693,0.0,5.09736867992783,0.0,0.9023290653431498,0.9577464788732394,0.03781070942553312,0.9387755102040817,1.6478539458362473,0.926829268292683,
1606633635461,1.8774214E7,18774214,6.0,24.146,-2147483648,27600,-2147483648,27600,4105.0,95.0,2351.0,0.057088889450376413547960652294932515360414981842041015625,0.1667646496199697,65064,13.54949951171875,2859,0,212,23072907635,2.3094446386E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.2761668587374668,0.4634146341463415,
1606633662503,1.8850227E7,18850227,7.0,24.44,-2147483648,27600,-2147483648,27600,4105.0,95.0,2381.0,0.06204324971082154915880124690374941565096378326416015625,0.15979600850498712,65792,13.547332763671875,2891,0,214,23311490992,2.3333828745E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.3108473805605828,0.4146341463414634,
1606633702241,2.0389664E7,20389664,9.0,26.477,-2147483648,27500,-2147483648,27500,4105.0,95.0,2587.0,0.398694553471680979139790679255384020507335662841796875,0.15778393607037947,71541,8.579025268554688,3147,0,215,25351148029,2.5371923446E10,8,7,1,0.0032949215614810155,0.0,0.04819712386285111,0.0,0.011409299280549318,0.0,0.1883100840856017,0.0,0.5455915289879898,0.28169014084507044,0.0060851581142899016,0.40816326530612246,1.9879737584090043,0.4146341463414634,
1606633729143,1.880778E7,18807780,7.0,24.248001,-2147483648,27500,-2147483648,27500,4105.0,95.0,2358.0,0.057088889450376413547960652294932515360414981842041015625,0.1667646496199697,65064,13.568008422851563,2859,0,212,23096070387,2.3123611475E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,9.690647331902615E-4,0.40816326530612246,0.2761668587374668,0.4634146341463415,
1606633731560,1.7976931348623157E308,9223372036854775807,1.7976931348623157E308,-1.0,-2147483648,27600,-2147483648,27600,4105.0,95.0,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807
1606633755861,1.6948901E7,16948901,6.0,21.698,-2147483648,27500,-2147483648,27500,4105.0,95.0,2114.0,0.04963691223190770662743176444564596749842166900634765625,0.22386484161314327,58148,8.575241088867188,2555,0,193,20592234387,2.0611674556E10,8,7,1,5.000047310471061E-4,0.0,0.0074372789169317435,0.0,0.0017675930576447375,0.0,0.03025138761509664,0.0,0.08253003836125758,0.29577464788732394,4.791533261446159E-4,0.7346938775510204,0.22449292961523154,0.5365853658536586,
