Spring_DOUBLE_26_1,Spring_DOUBLE_24_1,Spring_DOUBLE_46_1,Spring_DOUBLE_377_1,Spring_DOUBLE_377_3,sigma 1,sigma 2,sigma 3,sigma 4,sigma 5,solutionNumber,parent,tournament Number,fuel use,MAE,test suite execution time,wasFitter,battery level,extra info,immigration time,joules
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,-1,1,8081,0.0,103.081001,False,98,,-1.0,107.63892
0.0009999999999999998,1.229923419997976,0.005,1.0,2.0,1.0,0.8225151018590042,1.0,1.0,1.0,1,nexus 6.M.0,1,7946,0.0,101.799004,True,99,,-1.0,105.84072
0.0009999999999999998,1.229923419997976,0.005,1.0,2.0,1.0,0.8225151018590042,1.0,1.0,1.0,1,nexus 6.M.0,2,8319,0.0,102.108994,False,97,,-1.0,110.80908
0.0009999999999999998,1.229923419997976,0.005,1.0,2.49741572243211,1.0,0.8225151018590042,1.0,1.0,1.158255776765817,5,nexus 6.M.1,2,7699,0.971619209196078,99.690002,True,98,,-1.0,102.55068
0.0009999999999999998,1.229923419997976,0.005,1.0,2.49741572243211,1.0,0.8225151018590042,1.0,1.0,1.158255776765817,5,nexus 6.M.1,3,7742,0.971619209196078,96.798004,False,95,,-1.0,103.12344
0.002135936017819149,2.393521027529851,0.005,0.7542145392051048,3.266916350980961,1.226224221142148,1.130423070861954,1.0,0.858774830866834,1.306805879723118,15,nexus 6.M.5,3,4121,0.5489859327885783,52.573002,True,96,,-1.0,54.89172000000001
0.002135936017819149,2.393521027529851,0.005,0.7542145392051048,3.266916350980961,1.226224221142148,1.130423070861954,1.0,0.858774830866834,1.306805879723118,15,nexus 6.M.5,4,4177,0.5489859327885783,51.397999,False,95,,-1.0,55.63764
0.002135936017819149,2.393521027529851,0.005,0.7542145392051048,3.245972199451887,1.226224221142148,1.130423070861954,1.0,0.858774830866834,2.468959674566729,16,nexus 6.M.15,4,4066,0.5310514632348647,51.893002,True,95,,-1.0,54.15912
0.002135936017819149,2.393521027529851,0.005,0.7542145392051048,3.245972199451887,1.226224221142148,1.130423070861954,1.0,0.858774830866834,2.468959674566729,16,nexus 6.M.15,5,4132,0.5310514632348647,50.993999,False,94,,-1.0,55.03823999999999
0.002135936017819149,2.393521027529851,0.5316873598143952,0.7542145392051048,3.245972199451887,1.226224221142148,1.130423070861954,0.916891789137613,0.858774830866834,2.468959674566729,25,nexus 6.M.16,5,3398,0.3455140515363642,42.203999,True,94,,-1.0,45.26136
