Spring_DOUBLE_26_1,Spring_DOUBLE_24_1,Spring_DOUBLE_46_1,Spring_DOUBLE_377_1,Spring_DOUBLE_377_3,sigma 1,sigma 2,sigma 3,sigma 4,sigma 5,solutionNumber,parent,tournament Number,fuel use,MAE,test suite execution time,wasFitter,battery level,extra info,immigration time,joules
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,-1,1,3253,0.0,77.614998,False,100,,-1.0,43.32996000000001
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.468214468314507,1.0,1.0,1.0,1.0,0.9663135017163366,4,moto g play.N.0,1,3083,0.9231850022599702,73.984001,True,100,,-1.0,41.06556
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.468214468314507,1.0,1.0,1.0,1.0,0.9663135017163366,4,moto g play.N.0,2,3123,0.9231850022599702,74.07800300000001,False,99,,-1.0,41.59836000000001
0.0009999999999999998,0.1185961074958961,0.005,1.0,2.468214468314507,1.0,0.7932942996360223,1.0,1.0,0.9663135017163366,22,moto g play.N.4,2,3068,0.9231850022599702,73.746002,True,99,,-1.0,40.86576
0.0009999999999999998,0.1185961074958961,0.005,1.0,2.468214468314507,1.0,0.7932942996360223,1.0,1.0,0.9663135017163366,22,moto g play.N.4,3,3103,0.9231850022599702,72.774002,True,98,,-1.0,41.33196
0.0009999999999999998,0.1185961074958961,0.005,0.8322204849048371,2.468214468314507,1.0,0.7932942996360223,1.0,1.655131508305409,0.9663135017163366,25,moto g play.N.22,3,3353,0.3018660415052989,80.183006,False,99,,-1.0,44.66196000000001
0.0009999999999999998,0.1185961074958961,0.005,1.0,2.468214468314507,1.0,0.7932942996360223,1.0,1.0,0.9663135017163366,22,moto g play.N.4,4,3062,0.9231850022599702,73.032997,False,98,,-1.0,40.78584
0.0009999999999999998,0.1185961074958961,0.4513700502080416,1.0,2.468214468314507,1.0,0.7932942996360223,1.126810889897108,1.0,0.9663135017163366,26,moto g play.N.22,4,2431,0.601507050433976,57.308998,True,98,,-1.0,32.38092
0.0009999999999999998,0.1185961074958961,0.4513700502080416,1.0,2.468214468314507,1.0,0.7932942996360223,1.126810889897108,1.0,0.9663135017163366,26,moto g play.N.22,5,2395,0.601507050433976,57.222,True,98,,-1.0,31.90140000000001
0.0009999999999999998,0.1185961074958961,0.5658857030616808,1.0,2.468214468314507,1.0,0.7932942996360223,0.7493861445853317,1.0,0.9663135017163366,28,moto g play.N.26,5,2426,0.601507050433976,57.209999,False,98,,-1.0,32.31432
0.0009999999999999998,0.1185961074958961,0.4513700502080416,1.0,2.468214468314507,1.0,0.7932942996360223,1.126810889897108,1.0,0.9663135017163366,26,moto g play.N.22,6,2405,0.601507050433976,57.249001,False,98,,-1.0,32.0346
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,6,2169,0.9907049861794192,50.955002,True,98,,-1.0,28.89108
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,7,2146,0.9907049861794192,51.055,True,97,,-1.0,28.58472
0.0009999999999999998,0.2391455008661494,0.4513700502080416,1.0,2.969333196136211,1.0,0.6719512638442483,1.126810889897108,1.0,1.190017217957194,38,moto g play.N.31,7,2152,0.9907049861794192,51.303001,False,98,,-1.0,28.66464000000001
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,8,2155,0.9907049861794192,51.207001,True,97,,-1.0,28.7046
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.167166879313335,1.0,0.7162794629544708,1.126810889897108,1.0,1.661086837569435,45,moto g play.N.31,8,2460,0.2522188931965564,58.71299699999999,False,97,,-1.0,32.7672
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,9,2128,0.9907049861794192,51.024002,True,97,,-1.0,28.34496
0.0009999999999999998,1.068676064826893,0.4513700502080416,1.0,2.969333196136211,1.0,0.6121818423334665,1.126810889897108,1.0,1.190017217957194,47,moto g play.N.31,9,2150,0.9907049861794192,51.341,False,97,,-1.0,28.638
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,10,2142,0.9907049861794192,51.632,True,96,,-1.0,28.53144
0.0009999999999999998,0.7133118838187903,0.5168990798408577,1.0,2.969333196136211,1.0,0.7162794629544708,0.8344683007693925,1.0,1.190017217957194,49,moto g play.N.31,10,2148,0.9463049665948268,51.064999,False,96,,-1.0,28.61136
0.0009999999999999998,0.7133118838187903,0.4513700502080416,1.0,2.969333196136211,1.0,0.7162794629544708,1.126810889897108,1.0,1.190017217957194,31,moto g play.N.26,11,2191,0.9907049861794192,51.874001,False,96,,-1.0,29.18412
0.0009999999999999998,0.9186761894204766,0.4513700502080416,1.0,2.969333196136211,1.0,0.670557179501175,1.126810889897108,1.0,1.190017217957194,50,moto g play.N.31,11,2190,0.9907049861794192,51.774002,True,96,,-1.0,29.1708
0.0009999999999999998,0.9186761894204766,0.4513700502080416,1.0,2.969333196136211,1.0,0.670557179501175,1.126810889897108,1.0,1.190017217957194,50,moto g play.N.31,12,2169,0.9907049861794192,51.546997,False,96,,-1.0,28.89108
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,12,2163,0.9907049861794192,51.187,True,96,,-1.0,28.81116
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,13,2173,0.9907049861794192,51.424999,True,96,,-1.0,28.94436
0.0009999999999999998,0.9190804449309985,0.4513700502080416,1.0,2.969333196136211,1.0,0.855539533106524,1.126810889897108,1.0,1.190017217957194,58,moto g play.N.55,13,2196,0.9907049861794192,51.886002,False,96,,-1.0,29.25072
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,14,2155,0.9907049861794192,51.389,True,95,,-1.0,28.7046
0.0009999999999999998,0.4557378703142337,0.9879864639127963,1.0,2.144532161366971,1.0,0.6755689262847794,0.8560603357195931,1.0,1.965367737526013,60,moto g play.N.55,14,2438,0.1943213942378181,57.788998,False,96,,-1.0,32.47416
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,15,2190,0.9907049861794192,52.238998,True,95,,-1.0,29.1708
0.0009999999999999998,0.4557378703142337,0.4513700502080416,0.6989420602890384,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,0.7678929870507106,1.190017217957194,64,moto g play.N.55,15,2985,0.4276762413696713,70.424995,False,95,,-1.0,39.7602
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,16,2186,0.9907049861794192,51.136002,True,94,,-1.0,29.11752
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.708667781440176,1.0,0.6755689262847794,1.126810889897108,1.0,0.8592177637778363,70,moto g play.N.55,16,2373,0.8105931135995486,56.036999,False,95,,-1.0,31.60836
0.0009999999999999998,0.4557378703142337,0.4513700502080416,1.0,2.969333196136211,1.0,0.6755689262847794,1.126810889897108,1.0,1.190017217957194,55,moto g play.N.50,17,2160,0.9907049861794192,51.48,False,94,,-1.0,28.7712
0.0009999999999999998,0.4557378703142337,1.115040825323701,1.0,2.969333196136211,1.0,0.6755689262847794,0.9371014328576861,1.0,1.190017217957194,71,moto g play.N.55,17,2149,0.8579373995344687,50.481998,True,94,,-1.0,28.62468
0.0009999999999999998,0.4557378703142337,1.115040825323701,1.0,2.969333196136211,1.0,0.6755689262847794,0.9371014328576861,1.0,1.190017217957194,71,moto g play.N.55,18,2159,0.8579373995344687,50.253002,False,94,,-1.0,28.75788
0.0009999999999999998,2.638730280788536,1.115040825323701,1.0,2.969333196136211,1.0,0.7497714273147593,0.9371014328576861,1.0,1.190017217957194,74,moto g play.N.71,18,2149,0.8579373995344687,50.41,True,94,,-1.0,28.62468
0.0009999999999999998,2.638730280788536,1.115040825323701,1.0,2.969333196136211,1.0,0.7497714273147593,0.9371014328576861,1.0,1.190017217957194,74,moto g play.N.71,19,2152,0.8579373995344687,50.252998,False,94,,-1.0,28.66464000000001
0.0009999999999999998,2.638730280788536,1.340341006956073,1.0,2.969333196136211,1.0,0.7497714273147593,0.9430358297166042,1.0,1.190017217957194,75,moto g play.N.74,19,2118,0.8579373995344687,50.152,True,94,,-1.0,28.21176
