Spring_DOUBLE_26_1,Spring_DOUBLE_24_1,Spring_DOUBLE_46_1,Spring_DOUBLE_377_1,Spring_DOUBLE_377_3,sigma 1,sigma 2,sigma 3,sigma 4,sigma 5,solutionNumber,parent,tournament Number,fuel use,MAE,test suite execution time,wasFitter,battery level,extra info,joules
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.0,1,1.0,1.0,1.0,1.0,0,-1,1,8250,0.0,102.377998,False,99,,109.89
0.0009999999999999998,0.04941837672313253,0.005,1.0,2.0,1,0.9389350055580206,1.0,1.0,1.0,3,nexus 6.M.0,1,8150,0.0,102.616005,True,99,,108.558
0.0009999999999999998,0.04941837672313253,0.005,1.0,2.0,1,0.9389350055580206,1.0,1.0,1.0,3,nexus 6.M.0,2,8095,0.0,100.491997,False,98,,107.8254
0.0009999999999999998,0.04941837672313253,1.7150633906459,1.0,3.332130854487744,1,0.9389350055580206,1.705057464443153,1.0,1.161398090871536,5,nexus 6.M.3,2,4602,0.969952588179113,58.527,True,99,,61.29864000000001
0.0009999999999999998,0.04941837672313253,1.7150633906459,1.0,3.332130854487744,1,0.9389350055580206,1.705057464443153,1.0,1.161398090871536,5,nexus 6.M.3,3,4708,0.969952588179113,59.704998,True,97,,62.71056
0.0009999999999999998,0.04941837672313253,1.7150633906459,1.0,3.184834909042265,1,0.9389350055580206,1.705057464443153,1.0,1.054297243054302,8,nexus 6.M.5,3,5183,0.9452399801497408,64.844002,False,98,,69.03756
0.0009999999999999998,0.04941837672313253,1.7150633906459,1.0,3.332130854487744,1,0.9389350055580206,1.705057464443153,1.0,1.161398090871536,5,nexus 6.M.3,4,4769,0.969952588179113,59.896,False,96,,63.52308000000001
0.0009999999999999998,0.04941837672313253,4.273573299578256,1.0,3.332130854487744,1,0.9389350055580206,2.332548588069815,1.0,1.161398090871536,13,nexus 6.M.5,4,4600,0.8613294728955074,58.293999,True,96,,61.272
0.0009999999999999998,0.04941837672313253,4.273573299578256,1.0,3.332130854487744,1,0.9389350055580206,2.332548588069815,1.0,1.161398090871536,13,nexus 6.M.5,5,4666,0.8613294728955074,57.603001,False,95,,62.15112000000001
0.0009999999999999998,0.04941837672313253,8.055274698004894,1.0,3.332130854487744,1,0.9389350055580206,2.933207803217742,1.0,1.161398090871536,19,nexus 6.M.13,5,4618,0.7559264251023555,56.813,True,96,,61.51176
0.0009999999999999998,0.04941837672313253,8.055274698004894,1.0,3.332130854487744,1,0.9389350055580206,2.933207803217742,1.0,1.161398090871536,19,nexus 6.M.13,6,4597,0.7559264251023555,56.104,True,95,,61.23204000000001
0.0009999999999999998,0.376632011262833,8.055274698004894,1.0,3.332130854487744,1,0.5169214979187602,2.933207803217742,1.0,1.161398090871536,20,nexus 6.M.19,6,4638,0.7559264251023555,58.971001,False,95,,61.77816000000001
0.0009999999999999998,0.04941837672313253,8.055274698004894,1.0,3.332130854487744,1,0.9389350055580206,2.933207803217742,1.0,1.161398090871536,19,nexus 6.M.13,7,4684,0.7559264251023555,57.952,False,94,,62.39088
0.0009999999999999998,2.001001602508505,8.055274698004894,1.0,3.332130854487744,1,1.270784210238739,2.933207803217742,1.0,1.161398090871536,22,nexus 6.M.19,7,4677,0.7559264251023555,56.774002,True,95,,62.29763999999999
0.0009999999999999998,2.001001602508505,8.055274698004894,1.0,3.332130854487744,1,1.270784210238739,2.933207803217742,1.0,1.161398090871536,22,nexus 6.M.19,8,4583,0.7559264251023555,56.868,True,94,,61.04556000000001
0.0009999999999999998,4.012801254559466,8.055274698004894,1.0,3.332130854487744,1,1.614870747919943,2.933207803217742,1.0,1.161398090871536,23,nexus 6.M.22,8,4673,0.7559264251023555,58.549,False,94,,62.24436
0.0009999999999999998,2.001001602508505,8.055274698004894,1.0,3.332130854487744,1,1.270784210238739,2.933207803217742,1.0,1.161398090871536,22,nexus 6.M.19,9,4642,0.7559264251023555,57.816002,True,93,,61.83144
0.0009999999999999998,1.608342954386749,8.055274698004894,1.0,3.332130854487744,1,1.232419043898138,2.933207803217742,1.0,1.161398090871536,25,nexus 6.M.22,9,4680,0.7559264251023555,57.395,False,94,,62.33759999999999
0.0009999999999999998,2.001001602508505,8.055274698004894,1.0,3.332130854487744,1,1.270784210238739,2.933207803217742,1.0,1.161398090871536,22,nexus 6.M.19,10,4659,0.7559264251023555,56.959,True,93,,62.05788
0.0009999999999999998,2.001001602508505,5.150078684541953,1.0,3.332130854487744,1,1.270784210238739,2.595279112990209,1.0,1.161398090871536,26,nexus 6.M.22,10,4702,0.8613294728955074,59.355999,False,93,,62.63064
0.0009999999999999998,2.001001602508505,8.055274698004894,1.0,3.332130854487744,1,1.270784210238739,2.933207803217742,1.0,1.161398090871536,22,nexus 6.M.19,11,4582,0.7559264251023555,57.374001,False,92,,61.03224
0.0009999999999999998,2.001001602508505,8.055274698004894,1.129964661448293,3.332130854487744,1,1.270784210238739,2.933207803217742,0.5447052200086988,1.161398090871536,27,nexus 6.M.22,11,4485,0.8944828603573257,55.653,True,93,,59.74020000000001
0.0009999999999999998,2.001001602508505,8.055274698004894,1.129964661448293,3.332130854487744,1,1.270784210238739,2.933207803217742,0.5447052200086988,1.161398090871536,27,nexus 6.M.22,12,4493,0.8944828603573257,55.038998,True,92,,59.84676000000001
0.0009999999999999998,2.001001602508505,7.844449362526669,1.129964661448293,3.332130854487744,1,1.270784210238739,2.458936126152989,0.5447052200086988,1.161398090871536,28,nexus 6.M.27,12,4506,0.8944828603573257,56.132,False,92,,60.01992000000001
0.0009999999999999998,2.001001602508505,8.055274698004894,1.129964661448293,3.332130854487744,1,1.270784210238739,2.933207803217742,0.5447052200086988,1.161398090871536,27,nexus 6.M.22,13,4581,0.8944828603573257,57.274002,False,91,,61.01892000000001
0.0009999999999999998,2.056381298064175,5.204618573804239,1.129964661448293,3.332130854487744,1,0.8470646880725434,3.881701093747654,0.5447052200086988,1.161398090871536,30,nexus 6.M.27,13,4571,0.9593617472462128,55.697002,True,92,,60.88572
0.0009999999999999998,2.056381298064175,5.204618573804239,1.129964661448293,3.332130854487744,1,0.8470646880725434,3.881701093747654,0.5447052200086988,1.161398090871536,30,nexus 6.M.27,14,4595,0.9593617472462128,56.321999,False,91,,61.2054
0.0009999999999999998,0.7138695830703857,5.204618573804239,1.129964661448293,3.332130854487744,1,1.246096912074944,3.881701093747654,0.5447052200086988,1.161398090871536,31,nexus 6.M.30,14,4511,0.9593617472462128,55.918999,True,91,,60.08652000000001
0.0009999999999999998,0.7138695830703857,5.204618573804239,1.129964661448293,3.332130854487744,1,1.246096912074944,3.881701093747654,0.5447052200086988,1.161398090871536,31,nexus 6.M.30,15,4630,0.9593617472462128,55.940998,False,88,,61.6716
0.0009999999999999998,0.7649640843656434,5.204618573804239,1.129964661448293,3.332130854487744,1,1.60815672157892,3.881701093747654,0.5447052200086988,1.161398090871536,39,nexus 6.M.31,15,4583,0.9593617472462128,55.277,True,88,,61.04556000000001
0.0009999999999999998,0.7649640843656434,5.204618573804239,1.129964661448293,3.332130854487744,1,1.60815672157892,3.881701093747654,0.5447052200086988,1.161398090871536,39,nexus 6.M.31,16,4776,0.9593617472462128,58.028999,False,87,,63.61632000000001
0.0009999999999999998,0.7649640843656434,5.204618573804239,1.129964661448293,2.8346404699453,1,1.60815672157892,3.881701093747654,0.5447052200086988,0.8085665809806963,40,nexus 6.M.39,16,4730,0.8084843342426746,56.783997,True,88,,63.00360000000001
0.0009999999999999998,0.7649640843656434,5.204618573804239,1.129964661448293,2.8346404699453,1,1.60815672157892,3.881701093747654,0.5447052200086988,0.8085665809806963,40,nexus 6.M.39,17,4644,0.8084843342426746,57.084,True,87,,61.85808000000001
0.0009999999999999998,1.299945790612068,4.153744722490689,1.129964661448293,2.8346404699453,1,1.322199349129439,3.287944957359669,0.5447052200086988,0.8085665809806963,41,nexus 6.M.40,17,4706,0.8617318599964824,57.828999,False,87,,62.68392000000001
0.0009999999999999998,0.7649640843656434,5.204618573804239,1.129964661448293,2.8346404699453,1,1.60815672157892,3.881701093747654,0.5447052200086988,0.8085665809806963,40,nexus 6.M.39,18,4686,0.8084843342426746,57.896999,True,86,,62.41752
