Spring_DOUBLE_26_1,Spring_DOUBLE_24_1,Spring_DOUBLE_46_1,Spring_DOUBLE_377_1,Spring_DOUBLE_377_3,sigma 1,sigma 2,sigma 3,sigma 4,sigma 5,solutionNumber,parent,tournament Number,fuel use,MAE,test suite execution time,wasFitter,battery level,extra info,immigration time,joules
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,-1,1,2928,0.0,44.299999,False,100,,-1.0,39.00096
0.0009999999999999998,0.06399999999999999,1.355907564533101,1.0,1.837688726317743,1.0,1.0,1.057940270282423,1.0,0.9222946635221068,1,nexus 6.N.0,1,2272,0.2594960875194765,34.413002,True,100,,-1.0,30.26304
0.0009999999999999998,0.06399999999999999,1.355907564533101,1.0,1.837688726317743,1.0,1.0,1.057940270282423,1.0,0.9222946635221068,1,nexus 6.N.0,2,2331,0.2594960875194765,34.71299699999999,True,100,,-1.0,31.04892
0.0009999999999999998,0.06399999999999999,2.447586676473212,1.0,1.837688726317743,1.0,1.0,1.18806600998548,1.0,0.9222946635221068,2,nexus 6.N.1,2,2356,0.2283165543019587,34.424004,False,100,,-1.0,31.38192
0.0009999999999999998,0.06399999999999999,1.355907564533101,1.0,1.837688726317743,1.0,1.0,1.057940270282423,1.0,0.9222946635221068,1,nexus 6.N.0,3,2313,0.2594960875194765,34.899998,True,99,,-1.0,30.80916
0.0009999999999999998,0.06399999999999999,0.5874609075810363,1.0,1.837688726317743,1.0,1.0,1.637458723718937,1.0,0.9222946635221068,3,nexus 6.N.1,3,2484,0.2805361380154797,37.457001,False,100,,-1.0,33.08688
0.0009999999999999998,0.06399999999999999,1.355907564533101,1.0,1.837688726317743,1.0,1.0,1.057940270282423,1.0,0.9222946635221068,1,nexus 6.N.0,4,2337,0.2594960875194765,34.771,False,99,,-1.0,31.12884
0.0009999999999999998,0.06399999999999999,1.304242690422592,1.0,1.837688726317743,1.0,1.0,0.8570655648027182,1.0,0.9222946635221068,10,nexus 6.N.1,4,2337,0.2594960875194765,34.805,True,99,,-1.0,31.12884
0.0009999999999999998,0.06399999999999999,1.304242690422592,1.0,1.837688726317743,1.0,1.0,0.8570655648027182,1.0,0.9222946635221068,10,nexus 6.N.1,5,2314,0.2594960875194765,34.740002,True,99,,-1.0,30.82248000000001
0.0009999999999999998,0.4530743192867939,0.6753739759615127,1.0,2.702244332047559,1.0,0.9161628419581399,0.6568032276672321,1.0,1.272966570815201,11,nexus 6.N.10,5,2341,0.7701763529563939,32.334999,False,99,,-1.0,31.18212
0.0009999999999999998,0.06399999999999999,1.304242690422592,1.0,1.837688726317743,1.0,1.0,0.8570655648027182,1.0,0.9222946635221068,10,nexus 6.N.1,6,2352,0.2594960875194765,34.737003,False,99,,-1.0,31.32864
0.0009999999999999998,0.8117314286277613,1.304242690422592,1.0,1.837688726317743,1.0,0.3730553915717098,0.8570655648027182,1.0,0.9222946635221068,12,nexus 6.N.10,6,2352,0.2594960875194765,34.706001,True,99,,-1.0,31.32864
0.0009999999999999998,0.8117314286277613,1.304242690422592,1.0,1.837688726317743,1.0,0.3730553915717098,0.8570655648027182,1.0,0.9222946635221068,12,nexus 6.N.10,7,2362,0.2594960875194765,34.792999,False,98,,-1.0,31.46184000000001
0.0009999999999999998,1.059067794076368,1.304242690422592,1.0,1.837688726317743,1.0,0.370997585525403,0.8570655648027182,1.0,0.9222946635221068,14,nexus 6.N.12,7,2358,0.2594960875194765,34.685997,True,98,,-1.0,31.40856
0.0009999999999999998,1.059067794076368,1.304242690422592,1.0,1.837688726317743,1.0,0.370997585525403,0.8570655648027182,1.0,0.9222946635221068,14,nexus 6.N.12,8,2311,0.2594960875194765,34.900002,False,98,,-1.0,30.78252
0.0009999999999999998,1.165779959005576,1.648248417827278,1.0,1.837688726317743,1.0,0.2795955299464571,1.208497179963,1.0,0.9222946635221068,17,nexus 6.N.14,8,2308,0.2490795236900498,34.559998,True,98,,-1.0,30.74256
0.0009999999999999998,1.165779959005576,1.648248417827278,1.0,1.837688726317743,1.0,0.2795955299464571,1.208497179963,1.0,0.9222946635221068,17,nexus 6.N.14,9,2294,0.2490795236900498,34.214001,True,98,,-1.0,30.55608
0.0009999999999999998,1.165779959005576,1.648248417827278,1.0,1.701013149038577,1.0,0.2795955299464571,1.208497179963,1.0,1.566847821361297,22,nexus 6.N.17,9,2328,0.4991298864500672,34.777,False,98,,-1.0,31.00895999999999
0.0009999999999999998,1.165779959005576,1.648248417827278,1.0,1.837688726317743,1.0,0.2795955299464571,1.208497179963,1.0,0.9222946635221068,17,nexus 6.N.14,10,2353,0.2490795236900498,34.589001,False,97,,-1.0,31.34196
0.0009999999999999998,0.8188145028710236,1.648248417827278,1.210655902808316,1.837688726317743,1.0,0.4223014173969871,1.208497179963,0.7321173926347612,0.9222946635221068,23,nexus 6.N.17,10,2190,0.4968410324414539,33.177002,True,98,,-1.0,29.1708
0.0009999999999999998,0.8188145028710236,1.648248417827278,1.210655902808316,1.837688726317743,1.0,0.4223014173969871,1.208497179963,0.7321173926347612,0.9222946635221068,23,nexus 6.N.17,11,2289,0.4968410324414539,33.014999,False,97,,-1.0,30.48948
0.0009999999999999998,0.469516854191616,1.648248417827278,1.210655902808316,1.837688726317743,1.0,0.276529126880769,1.208497179963,0.7321173926347612,0.9222946635221068,26,nexus 6.N.23,11,2148,0.4968410324414539,32.813999,True,97,,-1.0,28.61136
