Spring_DOUBLE_26_1,Spring_DOUBLE_24_1,Spring_DOUBLE_46_1,Spring_DOUBLE_377_1,Spring_DOUBLE_377_3,sigma 1,sigma 2,sigma 3,sigma 4,sigma 5,solutionNumber,parent,tournament Number,fuel use,MAE,test suite execution time,wasFitter,battery level,extra info,joules
0.0009999999999999998,0.06399999999999999,0.005,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,-1,1,2583,0.0,62.303001,False,100,,34.40556
0.0009999999999999998,2.439519124031066,0.005,1.0,2.0,1.0,1.015855037448189,1.0,1.0,1.0,2,moto g play.M.0,1,2563,0.0,62.156998,True,100,,34.13916
0.0009999999999999998,2.439519124031066,0.005,1.0,2.0,1.0,1.015855037448189,1.0,1.0,1.0,2,moto g play.M.0,2,2570,0.0,62.459003,False,100,,34.2324
0.0009999999999999998,1.623063655128187,0.005,1.0,2.314359341232409,1.0,0.7740353851594267,1.0,1.0,1.08538382227581,3,moto g play.M.2,2,2350,0.664322071611526,56.877998,True,100,,31.302
0.0009999999999999998,1.623063655128187,0.005,1.0,2.314359341232409,1.0,0.7740353851594267,1.0,1.0,1.08538382227581,3,moto g play.M.2,3,2366,0.664322071611526,57.115002,False,100,,31.51512
0.0009999999999999998,1.154708682049253,0.005,1.0,2.314359341232409,1.0,1.342179913026963,1.0,1.0,1.08538382227581,8,moto g play.M.3,3,2357,0.664322071611526,56.882999,True,100,,31.39524000000001
0.0009999999999999998,1.154708682049253,0.005,1.0,2.314359341232409,1.0,1.342179913026963,1.0,1.0,1.08538382227581,8,moto g play.M.3,4,2340,0.664322071611526,56.736,False,100,,31.1688
0.0009999999999999998,1.154708682049253,0.6643197073922537,1.0,2.314359341232409,1.0,1.342179913026963,0.7685679037623939,1.0,1.08538382227581,9,moto g play.M.8,4,1933,0.4036089767441575,46.339996,True,100,,25.74756
0.0009999999999999998,1.154708682049253,0.6643197073922537,1.0,2.314359341232409,1.0,1.342179913026963,0.7685679037623939,1.0,1.08538382227581,9,moto g play.M.8,5,1926,0.4036089767441575,46.681999,True,99,,25.65432
0.0009999999999999998,4.293296195542615,0.6643197073922537,1.0,2.314359341232409,1.0,1.593235495466887,0.7685679037623939,1.0,1.08538382227581,10,moto g play.M.9,5,1954,0.4036089767441575,46.452,False,99,,26.02728
0.0009999999999999998,1.154708682049253,0.6643197073922537,1.0,2.314359341232409,1.0,1.342179913026963,0.7685679037623939,1.0,1.08538382227581,9,moto g play.M.8,6,1935,0.4036089767441575,46.540001,False,99,,25.7742
0.0009999999999999998,1.154708682049253,0.9460236988555051,1.0,2.314359341232409,1.0,1.342179913026963,0.8901721817267666,1.0,1.08538382227581,12,moto g play.M.9,6,1932,0.3863443669431749,46.050999,True,99,,25.73424
0.0009999999999999998,1.154708682049253,0.9460236988555051,1.0,2.314359341232409,1.0,1.342179913026963,0.8901721817267666,1.0,1.08538382227581,12,moto g play.M.9,7,1935,0.3863443669431749,46.13699699999999,True,99,,25.7742
0.0009999999999999998,1.154708682049253,0.9460236988555051,1.0,1.913835972233772,1.0,1.342179913026963,0.8901721817267666,1.0,1.119985014298495,16,moto g play.M.12,7,2003,0.1346094223168491,47.850002,False,99,,26.67996
0.0009999999999999998,1.154708682049253,0.9460236988555051,1.0,2.314359341232409,1.0,1.342179913026963,0.8901721817267666,1.0,1.08538382227581,12,moto g play.M.9,8,1951,0.3863443669431749,45.993,False,99,,25.98732
0.0009999999999999998,1.820000115360534,0.9460236988555051,1.0,2.314359341232409,1.0,2.160956815627916,0.8901721817267666,1.0,1.08538382227581,18,moto g play.M.12,8,1929,0.3863443669431749,46.158997,True,99,,25.69428
0.0009999999999999998,1.820000115360534,0.9460236988555051,1.0,2.314359341232409,1.0,2.160956815627916,0.8901721817267666,1.0,1.08538382227581,18,moto g play.M.12,9,1913,0.3863443669431749,46.066998,True,99,,25.48116
0.0009999999999999998,1.713671312910373,0.9460236988555051,1.0,2.314359341232409,1.0,1.467842055247179,0.8901721817267666,1.0,1.08538382227581,19,moto g play.M.18,9,1935,0.3863443669431749,46.022999,False,99,,25.7742
